,source,target
503,117482,0
504,104319,0
505,111595,0
506,111595,104319
507,121138,0
508,104319,105599
509,121138,0
510,114350,0
511,122240,0
512,114350,0
513,112293,0
514,112293,104634
515,112293,113162
516,112293,112284
517,112293,117608
518,124163,0
519,117381,117482
520,124163,105918
521,117381,0
522,91118,0
523,91118,0
524,91118,117409
525,91118,117482
526,91118,117381
527,91118,91118
528,91118,107137
529,91118,132112
530,91118,0
531,91118,132112
532,91118,132112
533,91118,117851
534,91118,117782
535,91118,125999
536,91118,116100
537,91118,117381
538,91118,0
539,108263,0
540,117519,120537
541,117519,112043
542,117519,0
543,117522,0
544,117522,106900
545,111413,0
546,111413,117522
547,111413,117519
548,22502,110640
549,119138,0
550,35613,0
551,118369,103051
552,35613,124163
553,35613,35613
554,127374,0
555,104846,0
556,104846,111413
557,104846,117522
558,104846,117519
559,104846,124163
560,119138,0
561,22502,104846
562,125674,0
563,105388,0
564,91118,0
565,91118,0
566,117322,0
567,127374,0
568,127374,115418
569,117322,0
570,127374,104989
571,127374,116115
572,117322,0
573,127374,0
574,127374,0
575,116996,22502
576,116996,112662
577,116996,0
578,127374,0
579,127374,0
580,125746,0
581,125746,129148
582,125746,131057
583,125746,129198
584,125746,117474
585,125746,102676
586,116707,125746
587,116707,0
588,116707,125746
589,116707,125674
590,117111,117522
591,113627,0
592,117111,124163
593,122379,0
594,113627,42977
595,117842,0
596,117842,102676
597,112619,113667
598,12388,0
599,112619,0
600,112619,119570
601,117509,116707
602,122687,110640
603,117509,125746
604,117509,117608
605,117509,116996
606,113627,0
607,113627,125746
608,113627,116996
609,112619,0
610,121232,0
611,117509,0
612,117509,101186
613,117509,118743
614,112619,0
615,117509,112284
616,121138,0
617,121138,117509
618,121138,113627
619,116086,0
620,101675,113627
621,101675,117448
622,112619,0
623,109608,0
624,117387,0
625,105998,109608
626,105998,0
627,117409,0
628,101186,0
629,101186,0
630,101186,0
631,104319,105998
632,26695,105998
633,104319,117509
634,26695,0
635,116592,26695
636,116592,0
637,118133,0
638,127169,0
639,127169,116592
640,103119,0
641,117482,0
642,122264,118133
643,117482,109608
644,117482,116592
645,117482,116592
646,122264,121138
647,122264,131057
648,122264,111852
649,116836,116592
650,116836,0
651,122264,0
652,117472,117472
653,111782,0
654,116832,116836
655,116832,0
656,105737,116832
657,105737,0
658,111782,125746
659,108263,0
660,110640,112619
661,110640,121232
662,117409,0
663,116996,125746
664,117409,0
665,125999,0
666,125999,116836
667,125999,127169
668,124036,0
669,124036,0
670,124036,0
671,121232,110640
672,111891,0
673,101675,0
674,117403,0
675,110640,122379
676,110640,127374
677,110640,129148
678,105417,125999
679,105417,105737
680,121770,0
681,105417,0
682,111891,0
683,111891,0
684,111891,0
685,111891,0
686,117913,0
687,117381,0
688,108263,0
689,132241,120826
690,114993,104846
691,114993,123990
692,114993,0
693,12385,116996
694,111545,0
695,111545,114993
696,111545,117913
697,105396,0
698,113618,117460
699,113618,113618
700,126981,125746
701,102372,0
702,102372,110640
703,110640,102372
704,116591,0
705,107193,0
706,107193,0
707,116591,105417
708,116591,105737
709,116591,116832
710,107193,0
711,116591,0
712,117404,0
713,105737,116591
714,101355,0
715,101355,0
716,101355,0
717,101701,0
718,103479,0
719,103479,114993
720,117404,0
721,129148,0
722,16228,0
723,117403,0
724,106603,117403
725,106603,117404
726,116350,117403
727,130614,0
728,106324,111782
729,15797,12388
730,15797,112005
731,116525,0
732,116525,0
733,108263,0
734,116525,0
735,116525,0
736,116118,0
737,116118,116591
738,104319,0
739,111729,0
740,111729,116118
741,111729,16228
742,111729,103479
743,104319,0
744,35159,110640
745,105639,0
746,125854,0
747,110640,129148
748,110640,101701
749,113292,0
750,112667,0
751,112667,0
752,113292,116118
753,115680,0
754,115680,0
755,112667,0
756,115680,0
757,112667,0
758,125992,0
759,125992,113292
760,125992,116118
761,114350,0
762,114350,0
763,4381,0
764,4381,0
765,4381,0
766,4381,0
767,4381,0
768,4381,0
769,4381,0
770,4381,0
771,4381,0
772,105311,113627
773,106864,0
774,117203,0
775,125999,0
776,105388,0
777,102428,0
778,111878,0
779,111878,125992
780,111878,117403
781,119503,118451
782,119503,100994
783,119503,118451
784,119503,121564
785,119503,100994
786,119503,104190
787,119503,127172
788,119503,125872
789,119503,119570
790,119503,121564
791,120851,0
792,120851,0
793,120851,120851
794,106788,0
795,106788,0
796,106788,0
797,106788,0
798,118804,0
799,118804,117203
800,118804,106864
801,118804,113292
802,118804,114993
803,130812,110640
804,113636,125992
805,113636,129148
806,113636,104319
807,113636,129148
808,113636,112005
809,113636,115257
810,101675,118804
811,101675,106788
812,101675,0
813,104214,105737
814,104214,118861
815,104214,103719
816,116522,0
817,116522,111878
818,113021,101675
819,113021,0
820,118235,0
821,2744,0
822,2744,101675
823,117409,117403
824,117409,0
825,35112,0
826,117387,117409
827,117387,0
828,117409,117387
829,118509,0
830,123391,110640
831,118509,101675
832,118509,116707
833,2744,0
834,2744,0
835,124055,0
836,123391,110640
837,119004,0
838,124055,117409
839,124055,0
840,124055,113021
841,117639,0
842,107355,0
843,111745,106788
844,107355,0
845,125983,0
846,107355,0
847,107355,0
848,121770,0
849,105396,0
850,121770,117409
851,100993,0
852,100993,0
853,100993,0
854,117391,0
855,118384,110640
856,118384,0
857,121076,2744
858,121076,106788
859,118697,0
860,113506,0
861,118004,0
862,118004,0
863,35112,113506
864,113506,117391
865,113506,118509
866,35112,0
867,35112,2744
868,119004,103479
869,118004,0
870,35112,118804
871,121853,0
872,130707,35112
873,113506,35112
874,119004,113021
875,130707,117639
876,117992,118004
877,130707,0
878,117992,0
879,117992,0
880,112176,0
881,112176,113506
882,112176,121770
883,510,0
884,510,120851
885,510,127172
886,510,130129
887,105396,0
888,119138,0
889,130129,115680
890,130129,111891
891,130129,0
892,130129,4381
893,130129,0
894,125999,0
895,130129,0
896,130129,106788
897,130129,0
898,130129,124055
899,127374,0
900,105396,0
901,127374,113506
902,127374,118697
903,111600,0
904,125872,0
905,111600,0
906,111600,0
907,125872,112176
908,125872,117639
909,120851,0
910,108263,0
911,108263,0
912,117403,0
913,102935,0
914,117403,0
915,117403,0
916,113346,0
917,113346,113346
918,126981,0
919,126981,117391
920,126981,117639
921,113346,0
922,126981,114993
923,111891,0
924,111891,113346
925,111891,126981
926,121853,0
927,121853,0
928,111891,0
929,125999,0
930,125999,0
931,121853,0
932,125746,126981
933,132112,0
934,132112,111891
935,132112,102935
936,132112,125872
937,2771,0
938,113854,0
939,113854,113636
940,113854,0
941,2771,0
942,116545,111891
943,116545,0
944,116545,132112
945,130812,113854
946,115680,0
947,105311,120537
948,105311,112284
949,129756,0
950,115680,0
951,129746,0
952,129746,129756
953,129746,2771
954,129746,132112
955,129746,102935
956,129746,127374
957,129756,129746
958,130372,0
959,129756,132112
960,129756,111600
961,129756,118697
962,130372,0
963,130372,0
964,130372,0
965,117974,0
966,117974,0
967,117974,0
968,112771,0
969,117974,0
