,source,target
182,103047,104465
183,94234,0
184,110640,0
185,110640,114782
186,110640,117203
187,110640,94234
188,443,0
189,128941,0
190,111545,103961
191,116706,0
192,113081,117381
193,116706,110640
194,113081,113677
195,113081,124777
196,113081,117381
197,108283,102372
198,112284,113166
199,112284,0
200,104584,103961
201,113854,117448
202,127093,0
203,127093,0
204,119779,0
205,113854,121048
206,119722,0
207,114698,0
208,113854,0
209,15795,127093
210,117576,0
211,117576,117634
212,118853,0
213,117550,0
214,117576,116601
215,13003,119779
216,110640,116706
217,110640,118853
218,110640,113854
219,110640,443
220,110640,116706
221,116973,117634
222,117634,116973
223,112775,114782
224,128325,119779
225,112024,0
226,124538,117467
227,128325,112284
228,121537,111326
229,124538,119822
230,124670,116706
231,124670,0
232,120696,110640
233,128325,117381
234,117472,0
235,128325,119466
236,117472,117472
237,117662,117662
238,35480,110640
239,112043,110640
240,112043,104853
241,103048,0
242,112043,111782
243,35480,0
244,116601,103048
245,121650,0
246,103429,103048
247,121537,0
248,112043,0
249,121650,113312
250,111531,119822
251,116322,120696
252,105737,117467
253,105737,112043
254,105737,121537
255,105737,112024
256,103051,0
257,117929,13003
258,117929,0
259,113362,0
260,16228,120696
261,16228,103051
262,16228,112043
263,16228,117472
264,16228,35480
265,117929,0
266,121076,117467
267,4383,110640
268,121076,113930
269,1280,124670
270,121076,120696
271,111852,120696
272,111852,0
273,111852,0
274,111852,0
275,117467,110640
276,116774,1280
277,39714,0
278,116100,113217
279,117467,128325
280,117467,110640
281,117467,118824
282,117448,0
283,117805,0
284,117467,117568
285,103440,112043
286,103440,121650
287,117929,103440
288,117467,106112
289,117929,114698
290,117929,119722
291,117467,18161
292,117929,117381
293,117929,113677
294,117467,0
295,106112,127093
296,115584,0
297,117409,0
298,111650,103440
299,102935,0
300,111650,117929
301,111650,113362
302,117467,0
303,35480,127188
304,106412,116706
305,106412,120696
306,117340,0
307,102372,0
308,118393,113930
309,104509,117467
310,102935,117409
311,118393,111650
312,105435,117929
313,102935,117448
314,104949,0
315,122942,0
316,103493,0
317,114065,0
318,118804,0
319,114065,110640
320,114298,0
321,118804,15795
322,118823,104509
323,123391,117343
324,116422,110640
325,103314,0
326,103048,103314
327,103429,0
328,117782,117409
329,103429,103048
330,103048,103429
331,103314,103048
332,115432,0
333,114268,110640
334,102768,117381
335,102768,117381
336,102768,102768
337,124055,0
338,124055,117805
339,117782,0
340,114268,361
341,117782,117782
342,1210,0
343,117782,102935
344,117782,16228
345,117782,117448
346,114268,117448
347,129464,115432
348,111811,0
349,110640,111811
350,110640,1210
351,110640,114065
352,110640,102372
353,110640,118804
354,118262,0
355,118262,105737
356,118262,127093
357,113809,120696
358,112284,128325
359,112284,117782
360,129474,0
361,112284,35480
362,112284,117472
363,125835,0
364,37944,0
365,34179,117782
366,125835,115584
367,124201,110640
368,111650,0
369,111650,104949
370,111650,105435
371,124201,34527
372,117518,0
373,113506,0
374,117518,117518
375,117518,39714
376,117518,105737
377,117518,122942
378,124201,112043
379,118509,114694
380,117518,112024
381,124201,120113
382,117929,0
383,118509,0
384,118509,121650
385,117929,118262
386,117929,117782
387,117459,0
388,113245,117518
389,108283,0
390,113245,104547
391,113245,118509
392,108263,0
393,113245,113506
394,124201,113166
395,113245,116350
396,1300,0
397,1300,1300
398,1300,1300
399,1300,103493
400,1300,117448
401,1300,102935
402,102542,110640
403,102542,118676
404,102542,110640
405,116256,110640
406,113805,0
407,116481,110640
408,114388,0
409,443,116025
410,443,102372
411,118116,113805
412,118116,118116
413,116481,0
414,118116,110640
415,443,110640
416,118116,0
417,118116,102372
418,118116,0
419,118116,117448
420,118116,114694
421,118116,117929
422,124000,113805
423,118116,113506
424,118116,111650
425,118116,125835
426,118116,129474
427,118116,122942
428,118116,117340
429,118116,108283
430,104464,114388
431,104464,0
432,117459,111891
433,104464,104464
434,117459,113162
435,117459,116384
436,117459,115162
437,117459,1661
438,117459,111930
439,117459,117448
440,117459,116255
441,126981,110640
442,126981,117518
443,119766,113506
444,119766,111650
445,119766,121650
446,94389,117393
447,94389,110690
448,94389,808
449,94389,111266
450,31879,0
451,110640,118116
452,110640,118116
453,110640,108263
454,110640,1280
455,110640,110640
456,113674,0
457,110640,0
458,436,0
459,443,0
460,112956,117448
461,127147,0
462,12443,0
463,113629,0
464,116509,114694
465,113629,117518
466,35480,12443
467,103440,113629
468,35480,117576
469,123825,0
470,35480,117518
471,103440,0
472,35480,112043
473,118823,37944
474,35480,103051
475,123825,118509
476,123825,125835
477,118823,0
478,122172,0
479,123825,117929
480,123825,120113
481,127537,0
482,127537,120558
483,127537,111878
484,107586,110640
485,104584,110640
486,122250,0
487,113656,0
488,106190,0
489,113805,0
490,129474,0
491,116025,0
492,121736,104949
493,110640,443
494,121736,119779
495,111811,110640
496,478,127147
497,478,129474
498,478,122942
499,112527,113805
500,121736,0
501,117538,0
502,112527,0
503,121736,113359
504,122264,113084
505,121736,122732
506,121736,111746
507,102671,0
508,111811,0
509,117832,118116
510,129474,0
511,117832,108283
512,122560,129474
513,121736,0
514,122264,0
515,111811,0
516,18161,0
517,18161,117662
518,122264,0
519,111811,118262
520,18161,0
521,18161,116973
522,121076,443
523,111811,117448
524,122264,111746
525,117387,0
526,117062,0
527,103314,117062
528,117832,121650
529,118567,0
530,103429,103314
531,116343,0
532,103314,116343
533,118138,0
534,118278,0
535,121076,121736
536,124830,114694
537,113892,0
538,112383,118278
539,117343,0
540,124830,0
541,124830,125835
542,121650,35480
543,124830,117929
544,112775,102372
545,95204,0
546,106594,114694
547,121650,104584
548,106594,118509
549,113346,102935
550,106190,113082
551,106190,111885
552,106190,113084
553,106190,113084
554,106190,118138
555,106190,118138
556,106190,106190
557,106190,118138
558,113346,0
559,113346,113346
560,113346,95204
561,113346,18161
562,113346,122264
563,100272,0
564,443,110640
565,42233,0
566,114694,0
567,114694,113346
568,114694,95204
569,106117,110640
570,127188,0
571,117805,110640
572,117140,113346
573,117140,116343
574,117805,113346
575,117140,95204
576,119366,116706
577,119366,0
578,119366,113346
579,119366,122264
580,117842,0
581,32157,0
582,114694,18161
583,114694,113346
584,117842,127188
585,121076,103048
586,510,0
587,510,15703
588,510,116421
589,510,106112
590,117403,0
591,26695,116706
592,26695,100272
593,26695,113892
594,117538,0
595,611,0
596,79559,0
597,124846,0
598,125992,121736
599,79559,79559
600,121076,111811
601,113493,0
602,114090,114694
603,34352,117467
604,36641,114694
605,34179,100272
606,113503,0
607,36641,0
608,103314,0
609,116601,103314
610,122379,26695
611,125869,0
612,124084,0
613,122379,118567
614,103429,116601
615,114268,0
616,103429,0
617,106594,0
618,103314,103429
619,122379,0
620,113805,0
621,116132,0
622,124717,120696
623,124036,0
624,124036,106594
625,113805,0
626,124036,113503
627,124084,0
628,116339,116706
629,116339,120696
630,124163,0
631,120806,117467
632,120806,122379
633,114694,129474
634,124163,36641
635,116765,112176
636,120806,124846
637,116765,112177
638,114694,114090
639,116765,0
640,114694,117448
641,120806,79559
642,124163,111811
643,117062,0
644,116601,117062
645,116601,0
646,129464,117062
647,103314,116601
648,103314,117062
649,127153,0
650,119657,0
651,119657,119366
652,117574,0
653,119000,0
654,126056,119657
655,126056,127153
656,117925,0
657,126056,116601
658,126056,124084
659,121076,117925
660,126056,0
661,117460,117925
662,126056,124163
663,126056,110640
664,111282,124163
665,126056,117062
666,126056,116601
667,122577,110640
668,120806,117925
669,110640,443
670,117925,126056
671,110640,116132
672,111282,0
673,110640,121736
674,119417,116765
675,110640,117832
676,119417,79559
677,110640,117467
678,110640,111852
679,110640,110640
680,94389,0
681,126981,113805
682,38237,0
683,38237,122379
684,103720,0
685,103720,38237
686,124784,0
687,126553,114694
688,126553,103720
689,126553,119000
690,126553,124036
691,126553,0
692,114698,110640
693,112756,94389
694,117771,124036
695,117771,120806
696,117771,611
697,117771,113656
698,117771,127537
699,117771,26695
700,94389,112079
701,117771,124055
702,94389,112883
703,94389,117837
704,94389,361
705,103151,124084
706,94389,117343
707,94389,14949
708,35475,0
709,35475,35475
710,35475,124084
711,11758,126553
712,11758,117771
713,11758,510
714,107116,0
715,115591,0
716,112293,110640
717,114806,0
718,112293,35475
719,112293,114806
720,112293,0
721,116509,32157
722,116509,510
723,116509,120806
724,111775,114806
725,111775,38237
726,116832,110640
727,116832,112293
728,116832,124784
729,113805,0
730,113805,0
731,111775,126056
732,111775,117925
733,116836,112293
734,116836,111775
735,116836,115591
736,116836,35475
737,113805,0
738,113805,0
739,113805,0
740,113805,0
741,113805,0
742,102124,110640
743,113805,0
744,114870,129474
745,1210,0
746,1210,0
747,116343,0
748,116343,116601
749,116343,103429
750,116343,126056
751,124670,110640
752,103314,116343
753,124670,1280
754,116824,113805
755,116824,113805
756,116824,113805
757,116824,110640
758,116824,117448
759,116824,117448
760,116824,113805
761,116824,113805
762,116824,112293
763,116824,113805
764,116824,114806
765,116824,115591
766,116824,116343
767,116202,0
768,113865,0
769,117111,126056
770,113362,110640
771,117111,124084
772,116466,103314
773,117111,124163
774,17904,116601
775,116466,116824
776,116466,113865
777,17904,117062
778,110640,112293
779,110640,116202
780,117111,114090
781,17904,37944
782,110640,107116
783,117409,117403
784,117409,117782
785,106406,116202
786,106406,103314
787,113362,110640
788,124071,0
789,117403,117387
790,116582,116706
791,116582,116343
792,113362,0
793,94262,113805
794,111999,0
795,125854,0
796,111999,104547
797,120120,0
798,122250,0
799,122172,0
800,113669,0
801,117343,0
802,122172,122250
803,122250,122172
804,113669,0
805,122172,122250
806,124071,0
807,122250,122172
808,113269,114694
809,1197,0
810,118504,0
811,122577,113669
812,122492,126553
813,122577,122250
814,103961,0
815,124163,124749
816,122577,125854
817,103961,0
818,104765,0
819,122492,116824
820,122577,0
821,118589,0
822,122577,1210
823,122577,116824
824,118589,0
825,122577,116824
826,122577,111775
827,113396,0
828,122577,0
829,114456,110640
830,104584,110640
831,117387,117409
832,117403,117409
833,122577,117343
834,114456,116706
835,110640,103961
836,122577,113166
837,110640,103961
838,122577,110640
839,118647,0
840,125805,103961
841,117409,0
842,117690,117409
843,116892,0
844,116906,122250
845,125072,0
846,16319,0
847,122577,117925
848,16319,104584
849,16319,121650
850,116571,110640
851,117403,117409
852,117409,110640
853,124071,0
854,122264,103314
855,121048,0
856,12385,0
857,16572,0
858,16572,110640
859,122264,116601
860,12385,0
861,117111,117925
862,104099,0
863,16319,12385
864,16572,12385
865,15702,0
866,116119,1210
867,15702,12385
868,106603,0
869,122264,103429
870,12385,15702
871,126056,117111
872,126056,111775
873,15703,12385
874,126056,117925
875,12385,0
876,126056,124784
877,15702,12385
878,12385,15702
879,126056,114806
880,117343,124749
881,121776,0
882,121776,122172
883,121776,122250
884,117343,111746
885,117343,117448
886,113824,15702
887,106603,12385
888,114268,0
889,16319,0
890,114268,0
891,124670,12385
892,113506,0
893,11421,0
894,124670,103961
895,117609,0
896,123877,124071
897,117608,0
898,117609,117608
899,117608,117609
900,118823,117608
901,117609,15702
902,117810,26695
903,125772,114268
904,123877,116025
905,117810,103051
906,116505,103961
907,116505,103961
908,117810,112024
909,129764,0
910,4383,0
911,115302,117448
912,129823,0
913,111999,110640
914,107966,0
915,119344,110640
916,113506,0
917,111999,115591
918,117391,0
919,119344,117448
920,119344,102372
921,129474,0
922,111999,118647
923,113506,129764
924,116471,0
925,111999,0
926,116471,129474
927,116471,117608
928,117409,117391
929,117662,117608
930,118202,0
931,117662,117609
932,12388,111999
933,153,118202
934,153,0
935,111454,0
936,111454,111454
937,118202,153
938,116591,111454
939,116591,118202
940,116591,153
941,120806,117929
942,120806,116892
943,120806,122577
944,117662,0
945,14949,129474
946,14949,116471
947,129062,0
948,116025,113824
949,106815,129474
950,116449,129474
951,105599,116471
952,106427,116471
953,103656,129474
954,21264,0
955,21264,21264
956,117662,117662
957,15703,0
958,15703,117608
959,15703,15702
960,111326,15703
961,122379,0
962,111326,129474
963,110640,113506
964,111326,15702
965,110640,16319
966,111326,12385
967,110640,12385
968,110640,15703
969,122379,111999
970,110640,117608
971,110640,117609
972,111326,0
973,110640,113506
974,110640,114268
975,110640,1197
976,110640,111999
977,110640,16572
978,110640,129823
979,110640,117343
980,110640,112775
981,110640,124071
982,110640,34179
983,118697,0
984,110640,113362
985,110640,117409
986,110640,117467
987,105659,0
988,104464,111999
989,104464,104853
990,118697,110640
991,4500,0
992,101650,0
993,153,0
994,153,0
995,105968,0
996,118202,0
997,30662,0
998,17904,111326
999,17904,15703
1000,117824,120696
1001,103047,103961
1002,117824,114806
1003,117824,126056
1004,122825,116765
1005,118079,116706
1006,103047,0
1007,103047,17904
1008,117609,110640
1009,103047,0
1010,103961,110640
1011,103961,110640
1012,112779,0
1013,119466,0
1014,102542,110640
1015,102542,102542
1016,102542,102372
1017,102542,103047
1018,119466,0
1019,125746,114268
1020,125746,124084
1021,125746,36641
1022,34179,103047
1023,34179,129474
1024,125746,110640
1025,108537,0
1026,94140,108537
1027,94140,119466
1028,101666,101650
1029,94140,12388
1030,101666,101650
1031,94140,110640
1032,94140,106603
1033,101666,101650
1034,94140,0
1035,101666,101650
1036,101666,110640
1037,101666,110640
1038,9108,0
1039,111745,0
1040,116607,0
1041,111745,0
1042,35480,122264
1043,120537,124749
1044,120537,104584
1045,116259,0
1046,116488,103047
1047,112176,110640
1048,116488,103047
1049,116488,111326
1050,116488,15703
1051,116488,116471
1052,117662,111811
1053,116488,117662
1054,116488,116471
1055,116736,110640
1056,116488,117608
1057,116488,117609
1058,1210,0
1059,116488,12385
1060,116488,12385
1061,116488,103961
1062,117662,117375
1063,116743,110640
1064,119146,1210
1065,119146,111745
1066,106112,94140
1067,106112,94140
1068,118823,0
1069,106112,122172
1070,106112,122577
1071,106112,125854
1072,106112,111775
1073,106112,124163
1074,113652,0
1075,113652,117409
1076,1210,0
1077,112871,124749
1078,1210,103047
1079,112871,104584
1080,1210,118823
1081,106112,0
1082,1210,118823
1083,117571,0
1084,117609,117662
1085,112177,0
1086,1210,103047
1087,117805,0
1088,117391,110640
1089,112177,111745
1090,112177,9108
1091,117805,117805
1092,113652,0
1093,113652,17904
1094,112177,117538
1095,113673,113652
1096,112177,112176
1097,113673,0
1098,105514,0
1099,110640,30662
1100,125805,0
1101,117805,15702
1102,110640,118202
1103,1210,116488
1104,110640,105659
1105,117805,113652
1106,117646,0
1107,117805,129474
1108,117646,0
1109,116422,0
1110,118692,0
1111,113673,0
1112,111999,122379
1113,117662,116488
1114,117662,117609
1115,124201,105514
1116,111999,0
1117,16319,0
1118,117537,0
1119,124749,0
1120,119344,116421
1121,119344,113930
1122,119344,111878
1123,119344,120558
1124,118253,110640
1125,113661,0
1126,112005,117842
1127,16319,9108
1128,113892,0
1129,121650,1210
1130,17904,0
1131,121650,0
1132,118253,0
1133,117609,124201
1134,15797,120120
1135,119604,114698
1136,113661,0
1137,114268,0
1138,124670,0
1139,11758,0
1140,130329,0
1141,111999,0
1142,111999,17904
1143,106112,103047
1144,111999,116601
1145,112063,116422
1146,106112,15703
1147,111999,0
1148,111999,16319
1149,113892,0
1150,106112,0
1151,129458,110640
1152,104853,0
1153,117779,0
1154,110640,117409
1155,110640,118253
1156,113661,0
1157,104853,121650
1158,110640,118253
1159,110640,153
1160,112176,11758
1161,113727,0
1162,112176,94140
1163,113661,0
1164,105165,110640
1165,117343,0
1166,105165,110640
1167,130814,0
1168,130694,0
1169,130329,0
1170,130614,0
1171,130327,0
1172,130327,130327
1173,130455,0
1174,130614,130329
1175,130814,118692
1176,120696,105165
1177,120696,110640
1178,130694,0
1179,111600,0
1180,15467,0
1181,117343,104853
1182,130455,0
1183,111811,0
1184,118253,118253
1185,117343,0
1186,111999,0
1187,111999,121650
1188,116322,114694
1189,116339,117448
1190,105661,0
1191,124882,105661
1192,114268,0
1193,116707,116706
1194,117403,110640
1195,116707,0
1196,116707,113892
1197,118838,105661
1198,118838,110640
1199,118838,0
1200,115369,0
1201,115369,119503
1202,115369,0
1203,105661,118838
1204,105661,105661
1205,110640,124670
1206,110640,124749
1207,124163,0
1208,110640,105514
1209,124163,113673
1210,124163,118823
1211,102542,110640
1212,117634,0
1213,117634,111999
1214,117634,111811
1215,117634,106112
1216,117634,112063
1217,117634,124163
1218,117634,117805
1219,117634,102542
1220,118509,105661
1221,118509,0
1222,118509,113892
1223,108263,110640
1224,52200,111999
1225,52200,104853
1226,108263,110640
1227,104073,0
1228,104073,118509
1229,104073,11758
1230,119657,0
1231,122577,113727
1232,94140,117634
1233,4381,0
1234,94140,124163
1235,94140,111999
1236,94140,104853
1237,4381,0
1238,94140,106112
1239,94140,116422
1240,112771,110640
1241,94140,1210
1242,125746,117634
1243,125746,124163
1244,94140,111999
1245,125746,103047
1246,94140,124163
1247,94140,117662
1248,94140,129474
1249,102542,117467
1250,94140,12385
1251,102542,113930
1252,102542,124715
1253,94140,103961
1254,94140,12385
1255,105417,117448
1256,105417,4381
1257,105417,117634
1258,105417,116707
1259,101650,0
1260,118888,0
1261,34179,114268
1262,104584,0
1263,114782,117634
1264,114782,124163
1265,114782,111999
1266,114782,104853
1267,114782,0
1268,104584,0
1269,116256,94140
1270,1210,0
1271,112293,112293
1272,1210,122577
1273,104214,117576
1274,112176,111454
1275,114268,0
1276,112176,117805
1277,105250,0
1278,102443,0
1279,111885,0
1280,113084,0
1281,113084,111885
1282,111885,111885
1283,112669,117634
1284,111885,113084
1285,112669,102542
1286,125805,105514
1287,105417,110640
1288,104749,0
1289,103314,0
1290,103429,103314
1291,114541,110640
1292,131057,0
1293,111782,0
1294,114268,0
1295,108120,0
1296,104743,0
1297,114268,110640
1298,114268,110640
1299,124201,0
1300,124201,0
1301,114268,117448
1302,114268,114694
1303,37944,0
1304,114268,108120
1305,113082,0
1306,112883,0
1307,130347,0
1308,130333,0
1309,114090,105417
1310,114090,112883
1311,118298,0
1312,114090,37944
1313,114090,111782
1314,118298,111782
1315,116664,110640
1316,118298,112662
1317,124688,129458
1318,118298,117634
1319,118298,117609
1320,118298,113166
1321,117343,0
1322,117343,110640
1323,116743,118116
1324,116743,110640
1325,119075,110640
1326,119075,110640
1327,104584,0
1328,104584,113166
1329,111999,0
1330,111999,104584
1331,111999,0
1332,111999,111999
1333,121650,0
1334,111999,104584
1335,116743,0
1336,104464,0
1337,104464,113084
1338,104584,0
1339,121736,124163
1340,104464,105250
1341,111852,0
1342,111852,0
1343,106112,16319
1344,111852,0
1345,117062,0
1346,103314,117062
1347,117062,103429
1348,116743,1210
1349,103429,0
1350,103314,103429
1351,109242,0
1352,103314,0
1353,103429,103314
1354,121736,0
1355,112021,110640
1356,121736,129474
1357,121736,111999
1358,117482,0
1359,121736,119466
1360,116933,0
1361,121736,0
1362,121736,0
1363,112021,0
1364,113854,0
1365,113854,0
1366,113506,110640
1367,113854,0
1368,410,0
1369,117925,0
1370,121076,117925
1371,117460,121076
1372,120806,117925
1373,116436,111999
1374,117925,121076
1375,106190,110640
1376,120806,0
1377,34784,0
1378,106190,0
1379,121076,120806
1380,117929,120806
1381,119466,0
1382,119466,104214
1383,119466,112181
1384,119466,128325
1385,118513,122379
1386,119466,94140
1387,106190,0
1388,106190,106190
1389,119466,121736
1390,111326,117343
1391,111326,117343
1392,110640,112021
1393,110640,111852
1394,110640,114090
1395,110640,101650
1396,110640,122577
1397,110640,114268
1398,110640,125805
1399,110640,101666
1400,94140,114782
1401,94140,0
1402,110640,1210
1403,112771,0
1404,112771,0
1405,112771,0
1406,113162,114782
1407,32605,0
1408,32605,0
1409,32605,0
1410,119466,0
1411,104584,110640
1412,101189,0
1413,101189,0
1414,106594,109242
1415,108263,110640
1416,106594,115369
1417,108263,110640
1418,106594,106112
1419,105417,112771
1420,108263,119466
1421,116706,15703
1422,108263,110640
1423,108263,108263
1424,116706,0
1425,127374,32605
1426,127374,106190
1427,116706,121076
1428,127374,121736
1429,116706,111999
1430,127374,0
1431,115743,112771
1432,115743,110640
1433,108263,0
1434,108263,0
1435,108263,110640
1436,1788,114090
1437,108263,0
1438,108263,0
1439,108263,0
1440,113540,0
1441,113540,111326
1442,113359,113540
1443,113540,111782
1444,117203,105417
1445,113359,112079
1446,113359,117662
1447,116706,120806
1448,116706,129474
1449,119503,115369
1450,103489,0
1451,105774,0
1452,113359,0
1453,113359,105774
1454,113359,101189
1455,113359,116706
1456,113359,103314
1457,113359,117343
1458,113359,117343
1459,113359,112296
1460,119466,0
1461,114993,0
1462,118697,0
1463,104989,15467
1464,130470,0
1465,4320,0
1466,125878,121076
1467,18538,117662
1468,116545,110640
1469,114782,108263
1470,114782,108263
1471,114782,108263
1472,114782,32605
1473,114782,112771
1474,114782,0
1475,116545,127374
1476,105388,0
1477,116545,0
1478,105388,0
1479,117482,129823
1480,112184,0
1481,112184,4320
1482,112184,127374
1483,112184,127374
