name,week1,week2,week3,week4,week5,week6,week7,week8,week9,week10,week11,week13,week14
103051,0,0,2,1,0,0,4,8,0,0,0,0,0
116924,0,0,1,0,0,0,0,2,0,0,0,0,0
102768,0,0,5,0,0,0,6,5,0,0,0,0,0
116601,0,0,5,1,0,0,1,0,0,0,0,0,0
103048,0,0,4,0,0,0,0,0,0,0,0,0,0
116143,0,0,1,0,0,0,0,0,0,0,0,0,0
124777,0,0,4,0,0,0,0,0,0,0,0,0,0
115004,0,0,2,0,0,0,0,0,0,0,0,0,0
116131,0,0,1,0,0,0,0,12,0,0,0,0,0
105098,0,0,2,0,0,0,0,0,0,0,0,0,0
128941,0,0,1,0,0,0,4,0,0,0,0,0,0
127093,0,0,2,0,0,0,0,2,0,0,0,0,0
119779,0,0,1,0,0,0,0,0,0,0,0,0,0
119722,0,0,1,0,0,0,0,0,0,0,0,0,0
114698,0,0,2,3,0,0,0,5,0,0,0,0,0
117576,0,0,3,1,0,0,0,0,0,0,0,0,0
118853,0,0,1,0,0,0,0,0,0,0,0,0,0
117550,0,0,1,1,0,0,0,1,0,0,0,0,0
13003,0,0,1,0,0,0,0,0,0,0,0,0,0
128325,0,0,4,0,0,0,0,0,0,0,0,0,0
112024,0,0,1,0,0,0,0,0,0,0,0,0,0
124538,0,0,2,0,8,0,2,14,0,0,0,0,0
120696,0,0,3,0,0,18,13,4,0,0,0,0,0
103429,0,0,9,1,0,0,3,1,2,0,0,0,0
111531,0,0,1,0,0,0,0,0,0,0,0,0,0
116322,0,0,2,2,0,5,5,3,0,0,0,0,0
105737,0,0,4,3,0,11,4,8,3,0,0,0,0
117929,0,0,12,0,6,1,0,2,0,0,0,0,0
16228,0,0,5,2,0,3,0,8,1,0,0,0,0
116774,0,0,1,12,3,17,0,29,2,0,0,0,0
39714,0,0,1,1,1,0,5,8,0,0,0,0,0
116100,0,0,1,0,2,1,2,49,0,0,0,0,0
115584,0,0,1,1,1,2,5,1,0,0,0,0,0
111650,0,0,6,0,14,0,0,0,0,5,0,0,0
102935,0,0,3,0,20,0,7,3,1,0,0,0,0
106412,0,0,2,0,0,0,4,0,0,0,0,0,0
117340,0,0,1,0,0,0,0,0,0,0,0,0,0
118393,0,0,2,0,0,0,0,0,0,0,0,0,0
104509,0,0,1,0,4,0,1,0,0,0,0,0,0
105435,0,0,1,0,0,0,0,0,0,0,0,0,0
104949,0,0,1,2,1,0,7,5,0,0,0,0,0
122942,0,0,1,0,0,0,0,0,0,0,0,0,0
114298,0,0,1,3,0,0,6,0,0,0,0,0,0
116422,0,0,2,0,1,7,8,1,3,0,0,0,0
103314,0,0,13,1,1,1,2,2,1,0,0,0,0
115432,0,0,1,1,0,0,0,0,0,0,0,0,0
114268,0,0,15,2,5,4,5,6,0,0,0,0,0
124055,0,0,2,0,3,0,0,0,4,0,0,0,0
129464,0,0,2,0,0,0,0,0,0,0,0,0,0
113809,0,0,1,6,0,0,11,3,0,0,0,0,0
129474,0,0,4,19,2,0,15,28,0,1,0,0,0
125835,0,0,2,0,4,0,0,0,0,0,0,0,0
113506,0,0,5,0,6,1,11,0,4,0,0,0,0
118509,0,0,6,2,7,6,0,6,3,0,0,0,0
113245,0,0,5,3,0,5,1,0,0,0,0,0,0
1300,0,0,6,0,7,0,0,2,2,0,0,0,0
113805,0,0,12,0,4,0,0,0,0,0,0,0,0
124000,0,0,1,0,0,0,0,0,0,0,0,0,0
119766,0,0,3,0,0,0,0,0,0,0,0,0,0
94389,0,0,11,0,0,0,0,0,0,0,0,0,0
31879,0,0,1,1,5,0,6,7,4,0,0,0,0
113674,0,0,1,0,0,0,0,0,0,0,0,0,0
112956,0,0,1,0,0,1,0,0,0,0,0,0,0
127147,0,0,1,0,0,0,0,0,0,0,0,0,0
116509,0,0,4,0,0,0,0,0,0,0,0,0,0
123825,0,0,5,8,8,0,15,10,0,6,0,0,0
122172,0,0,4,7,24,0,8,13,0,0,0,0,0
127537,0,0,3,0,0,0,0,0,0,0,0,0,0
107586,0,0,1,0,0,0,0,3,0,0,0,0,0
122250,0,0,4,6,10,0,1,10,1,0,0,0,0
106190,0,0,13,14,29,0,0,0,0,0,0,0,0
478,0,0,3,0,23,0,0,18,0,0,0,0,0
112527,0,0,2,0,0,0,0,30,3,0,0,0,0
117538,0,0,2,1,0,0,0,0,0,0,0,0,0
102671,0,0,1,5,0,7,3,11,0,0,0,0,0
117832,0,0,3,2,1,3,5,7,0,0,0,0,0
117387,0,0,2,2,1,3,0,2,3,0,0,0,0
117062,0,0,4,1,1,0,2,4,1,0,0,0,0
118567,0,0,1,0,0,0,0,0,0,0,0,0,0
116343,0,0,5,2,5,1,3,4,0,0,0,0,0
118138,0,0,1,0,0,0,0,0,0,0,0,0,0
118278,0,0,1,0,0,0,0,0,0,0,0,0,0
124830,0,0,4,0,0,0,0,0,0,0,0,0,0
113892,0,0,3,0,0,0,0,0,0,0,0,0,0
112383,0,0,1,0,3,2,5,6,0,0,0,0,0
113346,0,0,6,11,0,8,1,4,3,0,0,0,0
42233,0,0,1,0,0,7,1,4,0,0,0,0,0
106117,0,0,1,0,0,0,0,0,0,0,0,0,0
117842,0,0,2,1,1,2,0,8,2,0,0,0,0
32157,0,0,1,0,0,0,0,0,0,0,0,0,0
510,0,0,4,0,11,0,0,0,4,0,0,0,0
26695,0,0,3,3,0,3,5,4,2,0,0,0,0
611,0,0,1,0,0,0,0,0,0,0,0,0,0
79559,0,0,2,1,0,0,0,0,0,0,0,0,0
124846,0,0,1,1,0,0,0,0,0,0,0,0,0
125992,0,0,1,0,0,0,0,0,3,0,0,0,0
113493,0,0,1,0,0,0,0,0,0,0,0,0,0
34352,0,0,1,0,0,0,0,0,0,0,0,0,0
113503,0,0,1,0,0,0,0,0,0,0,0,0,0
122379,0,0,5,7,0,1,10,8,4,0,0,0,0
125869,0,0,1,0,0,0,0,0,0,0,0,0,0
124084,0,0,2,0,1,0,0,0,0,0,0,0,0
116132,0,0,1,0,0,2,0,0,0,0,0,0,0
124717,0,0,1,0,0,0,0,0,0,0,0,0,0
124036,0,0,3,0,0,0,0,0,3,0,0,0,0
116339,0,0,3,1,0,0,1,0,0,0,0,0,0
124163,0,0,7,5,0,5,0,8,3,0,0,0,0
120806,0,0,10,0,5,10,11,2,0,0,0,0,0
116765,0,0,3,0,0,0,0,2,0,0,0,0,0
127153,0,0,1,0,0,0,0,0,0,0,0,0,0
117574,0,0,1,0,0,0,0,0,0,0,0,0,0
119000,0,0,1,2,1,0,2,5,0,0,0,0,0
126056,0,0,14,0,1,9,11,1,0,0,0,0,0
111282,0,0,2,0,0,0,0,0,0,0,0,0,0
119417,0,0,2,8,3,5,0,1,0,0,0,0,0
38237,0,0,2,0,1,0,0,0,0,0,0,0,0
103720,0,0,2,1,0,0,0,0,0,0,0,0,0
126553,0,0,5,0,6,0,0,0,0,0,0,0,0
112756,0,0,1,0,2,0,0,0,0,0,0,0,0
117771,0,0,7,8,11,1,6,0,0,0,0,0,0
103151,0,0,1,0,0,0,0,0,0,0,0,0,0
35475,0,0,3,3,0,2,1,0,0,0,0,0,0
11758,0,0,4,0,1,2,0,0,0,0,0,0,0
107116,0,0,1,0,0,0,0,0,0,0,0,0,0
115591,0,0,1,1,0,9,0,0,0,0,0,0,0
116832,0,0,3,4,0,0,0,13,2,0,0,0,0
116836,0,0,4,2,0,3,5,6,2,0,0,0,0
114870,0,0,1,5,0,2,0,0,0,0,0,0,0
116824,0,0,13,0,0,0,0,13,0,0,0,0,0
113865,0,0,1,0,0,0,0,0,0,0,0,0,0
116466,0,0,3,1,4,0,0,11,0,0,0,0,0
106406,0,0,2,0,0,0,0,3,0,0,0,0,0
116582,0,0,2,0,0,0,0,6,0,0,0,0,0
94262,0,0,1,1,0,0,0,1,0,0,0,0,0
111999,0,0,20,8,0,27,1,4,0,0,0,0,0
125854,0,0,1,6,0,0,6,0,1,0,0,0,0
120120,0,0,1,0,1,0,0,0,0,0,0,0,0
113269,0,0,1,0,0,0,0,0,0,1,0,0,0
1197,0,0,1,0,0,0,0,0,0,0,0,0,0
122492,0,0,2,0,0,0,0,0,0,0,0,0,0
118589,0,0,2,0,0,0,0,0,0,0,0,0,0
117690,0,0,1,8,0,9,7,5,0,0,0,0,0
125072,0,0,1,0,0,0,0,0,0,0,0,0,0
116571,0,0,1,1,1,0,0,0,0,0,0,0,0
12385,0,0,5,0,19,6,6,4,6,0,0,0,0
104099,0,0,1,0,0,0,0,1,0,0,0,0,0
116119,0,0,1,0,0,0,7,4,0,0,0,0,0
106603,0,0,2,0,0,0,5,3,2,0,0,0,0
113824,0,0,1,0,0,14,5,2,0,0,0,0,0
11421,0,0,1,0,0,0,0,0,0,0,0,0,0
123877,0,0,2,0,1,0,4,3,0,0,0,0,0
116505,0,0,2,0,1,0,1,5,0,0,0,0,0
129764,0,0,1,0,0,0,0,0,0,0,0,0,0
115302,0,0,1,0,0,0,0,0,0,0,0,0,0
129823,0,0,1,0,0,0,0,0,0,0,0,0,0
107966,0,0,1,0,0,0,0,0,0,0,0,0,0
119344,0,0,7,0,0,0,0,0,0,0,0,0,0
117391,0,0,2,3,2,7,0,10,1,0,0,0,0
118202,0,0,3,0,0,0,0,0,0,0,0,0,0
153,0,0,4,0,0,0,0,0,0,0,0,0,0
116591,0,0,3,0,1,3,0,10,5,0,0,0,0
129062,0,0,1,0,7,12,0,2,3,0,0,0,0
106815,0,0,1,0,0,7,10,3,0,0,0,0,0
116449,0,0,1,0,0,6,6,0,3,0,0,0,0
105599,0,0,1,0,0,6,10,0,3,0,0,0,0
106427,0,0,1,2,0,6,10,3,0,0,0,0,0
103656,0,0,1,2,0,6,10,3,0,0,0,0,0
21264,0,0,2,0,0,6,10,0,0,0,0,0,0
118697,0,0,3,0,1,0,10,0,1,0,0,0,0
105659,0,0,1,0,0,0,0,0,0,0,0,0,0
101650,0,0,2,0,0,0,16,17,0,0,0,0,0
105968,0,0,1,0,0,0,0,0,0,0,0,0,0
122825,0,0,1,0,0,0,0,0,0,0,0,0,0
118079,0,0,1,2,0,0,0,0,0,0,0,0,0
108537,0,0,1,5,0,3,0,0,0,1,0,0,0
101666,0,0,6,0,0,3,7,10,0,0,0,0,0
9108,0,0,1,6,0,0,0,5,3,0,0,0,0
111745,0,0,2,11,15,6,8,10,1,1,0,0,0
116607,0,0,1,1,0,1,1,0,0,0,0,0,0
120537,0,0,2,5,7,1,4,1,0,0,0,0,0
116488,0,0,12,0,3,5,1,3,0,0,0,0,0
116736,0,0,1,0,4,0,0,2,0,0,0,0,0
116743,0,0,5,3,0,6,9,0,6,0,0,0,0
119146,0,0,2,0,0,0,0,0,0,0,0,0,0
112871,0,0,2,0,0,0,0,1,0,0,0,0,0
105514,0,0,1,0,0,0,0,12,0,0,0,0,0
118692,0,0,1,0,0,0,0,0,0,0,0,0,0
118253,0,0,3,0,1,0,3,14,1,1,0,0,0
119604,0,0,1,0,0,0,0,1,0,0,0,0,0
130329,0,0,2,0,1,9,10,1,0,0,0,0,0
129458,0,0,1,0,0,0,0,0,0,0,0,0,0
130814,0,0,2,2,4,0,0,0,0,0,0,0,0
130694,0,0,2,2,1,20,9,0,7,0,0,0,0
130614,0,0,2,2,1,7,4,0,4,0,0,0,0
130327,0,0,2,1,1,0,9,0,0,0,0,0,0
130455,0,0,2,3,1,9,5,0,1,0,0,0,0
111600,0,0,1,2,1,3,12,0,3,0,0,0,0
15467,0,0,1,0,0,0,1,2,0,0,0,0,0
124882,0,0,1,9,1,16,7,4,3,0,0,0,0
118838,0,0,3,0,0,0,0,0,0,0,0,0,0
52200,0,0,2,1,0,0,0,0,0,0,0,0,0
104073,0,0,3,4,0,5,15,0,0,0,0,0,0
4381,0,0,2,0,0,0,0,9,9,0,0,0,0
105417,0,0,6,12,1,17,6,2,3,0,0,0,0
118888,0,0,1,0,1,0,0,4,0,0,0,0,0
102443,0,0,1,2,0,0,7,7,0,0,0,0,0
104749,0,0,1,0,0,0,0,0,0,0,0,0,0
114541,0,0,1,0,0,0,0,0,0,0,0,0,0
131057,0,0,1,0,2,0,6,4,3,0,0,0,0
108120,0,0,1,0,0,0,0,0,0,0,0,0,0
104743,0,0,1,0,1,0,0,0,0,0,0,0,0
130347,0,0,1,2,0,0,2,0,0,0,0,0,0
130333,0,0,1,0,1,0,3,0,0,0,0,0,0
118298,0,0,6,5,0,0,20,3,0,0,0,0,0
116664,0,0,1,0,0,0,0,0,0,0,0,0,0
124688,0,0,1,0,0,0,2,1,0,0,0,0,0
119075,0,0,2,10,7,19,1,0,0,0,0,0,0
109242,0,0,1,0,0,5,6,0,0,0,0,0,0
112021,0,0,2,0,0,0,0,0,0,0,0,0,0
116436,0,0,1,3,0,0,1,16,3,0,0,0,0
34784,0,0,1,1,0,0,0,0,0,0,0,0,0
118513,0,0,1,0,0,0,0,15,0,0,0,0,0
32605,0,0,3,3,1,5,3,0,0,0,0,0,0
101189,0,0,2,0,0,0,11,18,10,0,0,0,0
130470,0,0,1,0,0,0,2,0,0,0,0,0,0
125878,0,0,1,0,2,0,0,5,0,0,0,0,0
116545,0,0,3,0,0,6,8,8,3,0,0,0,0
105388,0,0,2,0,0,0,0,0,4,0,0,0,0
104846,0,0,0,1,0,0,0,28,5,0,0,0,0
105639,0,0,0,2,1,4,5,4,1,0,0,0,0
2974,0,0,0,2,3,0,0,0,0,0,0,0,0
120107,0,0,0,4,0,2,3,9,3,0,0,0,0
112061,0,0,0,3,2,0,2,1,0,0,0,0,0
116740,0,0,0,2,4,18,5,7,0,0,0,0,0
116432,0,0,0,1,0,9,0,0,0,0,0,0,0
118268,0,0,0,1,0,7,0,11,3,0,0,0,0
119285,0,0,0,2,5,0,0,0,0,0,0,0,0
101302,0,0,0,2,0,0,0,0,0,0,0,0,0
123938,0,0,0,1,0,0,0,0,0,0,0,0,0
125765,0,0,0,1,0,0,0,1,0,0,0,0,0
118861,0,0,0,1,6,15,6,1,6,0,0,0,0
101355,0,0,0,2,0,2,0,0,3,0,0,0,0
111595,0,0,0,2,1,1,0,6,3,0,0,0,0
105079,0,0,0,1,0,0,0,0,0,0,0,0,0
130218,0,0,0,2,1,0,6,6,0,0,0,0,0
131317,0,0,0,3,2,0,6,3,0,0,0,0,0
132063,0,0,0,2,2,0,8,0,3,0,0,0,0
116118,0,0,0,2,0,4,3,0,2,0,0,0,0
111755,0,0,0,1,0,0,0,0,0,0,0,0,0
117789,0,0,0,9,5,0,0,0,0,0,0,0,0
117851,0,0,0,7,4,9,6,1,3,0,0,0,0
40713,0,0,0,1,0,0,0,0,0,0,0,0,0
130707,0,0,0,1,0,0,0,10,3,0,0,0,0
113887,0,0,0,3,7,0,0,0,0,0,0,0,0
117826,0,0,0,10,0,2,0,0,0,0,0,0,0
38285,0,0,0,1,0,20,18,11,0,0,0,0,0
101675,0,0,0,3,0,0,3,3,6,0,0,0,0
116990,0,0,0,7,0,2,9,5,0,0,0,0,0
103039,0,0,0,4,0,0,5,0,0,0,0,0,0
103761,0,0,0,4,0,2,0,0,0,0,0,0,0
130449,0,0,0,14,0,0,13,0,0,0,0,0,0
105998,0,0,0,5,0,3,5,6,2,0,0,0,0
130393,0,0,0,2,3,0,11,0,1,0,0,0,0
21112,0,0,0,3,0,7,0,4,0,0,0,0,0
112708,0,0,0,1,0,0,0,0,0,0,0,0,0
116684,0,0,0,2,0,0,0,0,0,0,0,0,0
130384,0,0,0,2,0,0,6,6,0,0,0,0,0
116623,0,0,0,2,0,0,0,2,0,0,0,0,0
116603,0,0,0,2,0,0,0,2,0,0,0,0,0
2744,0,0,0,5,0,0,0,15,5,0,0,0,0
120557,0,0,0,5,0,6,5,0,0,0,0,0,0
130824,0,0,0,2,0,0,0,1,0,0,0,0,0
103944,0,0,0,1,0,11,0,0,0,0,0,0,0
94149,0,0,0,1,0,2,0,6,0,0,0,0,0
113954,0,0,0,1,0,0,0,0,0,0,0,0,0
104317,0,0,0,1,0,8,0,0,0,0,0,0,0
108368,0,0,0,2,0,3,0,14,0,0,0,0,0
103719,0,0,0,1,5,5,27,0,6,0,0,0,0
120048,0,0,0,1,0,0,0,2,0,0,0,0,0
113592,0,0,0,1,0,0,0,0,0,0,0,0,0
31817,0,0,0,1,1,0,0,6,0,0,0,0,0
94148,0,0,0,8,0,0,0,0,0,0,0,0,0
130350,0,0,0,2,6,5,8,3,0,0,0,0,0
2771,0,0,0,3,0,0,0,31,2,0,0,0,0
116708,0,0,0,4,0,2,7,0,0,0,0,0,0
116323,0,0,0,5,0,0,0,0,0,0,0,0,0
114054,0,0,0,1,0,0,0,0,0,0,0,0,0
102676,0,0,0,3,0,0,6,8,5,0,0,0,0
117477,0,0,0,3,0,3,0,0,0,0,0,0,0
121758,0,0,0,1,0,0,0,0,0,0,0,0,0
116525,0,0,0,1,0,4,0,0,4,0,0,0,0
124118,0,0,0,1,0,0,0,0,0,0,0,0,0
117860,0,0,0,6,0,3,0,0,0,0,0,0,0
113637,0,0,0,1,0,0,0,0,0,0,0,0,0
17872,0,0,0,1,0,0,2,0,0,0,0,0,0
117427,0,0,0,1,0,0,0,1,0,0,0,0,0
120724,0,0,0,1,0,0,4,0,0,0,0,0,0
116592,0,0,0,3,0,3,5,7,2,0,0,0,0
116778,0,0,0,4,5,0,0,0,0,0,0,0,0
111949,0,0,0,1,3,6,5,13,3,0,0,0,0
129756,0,0,0,16,2,0,4,20,5,0,0,0,0
113368,0,0,0,1,0,0,0,0,0,0,0,0,0
111413,0,0,0,2,0,2,0,0,3,0,0,0,0
119416,0,0,0,1,0,0,0,0,0,0,0,0,0
118827,0,0,0,1,1,0,0,4,0,0,0,0,0
118980,0,0,0,4,0,0,4,3,0,0,0,0,0
106864,0,0,0,7,2,0,6,7,1,0,0,0,0
129746,0,0,0,7,1,0,1,20,6,0,0,0,0
4639,0,0,0,1,0,0,0,0,0,0,0,0,0
116909,0,0,0,1,0,2,2,4,0,0,0,0,0
17903,0,0,0,1,0,0,0,0,0,0,0,0,0
130845,0,0,0,4,2,22,2,9,0,0,0,0,0
130828,0,0,0,2,0,0,3,0,0,0,0,0,0
130890,0,0,0,3,0,11,6,0,3,0,0,0,0
130364,0,0,0,1,0,0,3,0,0,0,0,0,0
129148,0,0,0,10,4,0,0,16,5,0,0,0,0
129198,0,0,0,4,2,17,6,4,3,0,0,0,0
120826,0,0,0,2,0,0,0,11,1,0,0,0,0
131353,0,0,0,1,0,0,0,0,0,0,0,0,0
129232,0,0,0,3,9,0,0,0,0,0,0,0,0
132141,0,0,0,3,0,0,0,0,0,0,0,0,0
113609,0,0,0,1,0,0,0,0,0,0,0,0,0
130446,0,0,0,3,0,0,0,0,0,0,0,0,0
118648,0,0,0,2,0,0,0,0,0,0,0,0,0
118133,0,0,0,2,1,0,14,0,1,0,0,0,0
118573,0,0,0,13,0,0,10,5,0,0,0,0,0
105586,0,0,0,1,0,0,5,4,2,0,0,0,0
119870,0,0,0,1,0,2,2,0,0,0,0,0,0
103998,0,0,0,5,2,0,7,3,0,1,0,0,0
130372,0,0,0,2,2,5,0,3,4,0,0,0,0
115377,0,0,0,5,1,0,0,0,0,0,0,0,0
90164,0,0,0,3,1,0,0,0,0,0,0,0,0
115234,0,0,0,5,2,0,0,0,0,0,0,0,0
125018,0,0,0,3,0,0,0,0,0,0,0,0,0
115326,0,0,0,9,4,0,0,0,0,0,0,0,0
118266,0,0,0,1,3,0,0,5,1,0,0,0,0
115347,0,0,0,2,0,0,0,0,0,0,0,0,0
122227,0,0,0,2,0,0,0,9,0,0,0,0,0
120853,0,0,0,3,0,0,12,8,0,0,0,0,0
114318,0,0,0,2,0,0,0,3,0,0,0,0,0
116724,0,0,0,1,0,0,0,8,0,0,0,0,0
113475,0,0,0,2,2,9,5,0,0,1,0,0,0
103846,0,0,0,1,0,0,0,0,0,0,0,0,0
100503,0,0,0,2,0,0,0,0,0,0,0,0,0
122806,0,0,0,1,0,0,1,0,0,0,0,0,0
106482,0,0,0,5,1,0,0,1,0,0,0,0,0
103501,0,0,0,1,0,0,2,1,0,0,0,0,0
113627,0,0,0,8,0,0,0,13,8,0,0,0,0
118421,0,0,0,1,5,0,0,0,0,0,0,0,0
101943,0,0,0,3,0,0,0,12,0,2,0,0,0
94236,0,0,0,3,0,0,0,0,1,0,0,0,0
105584,0,0,0,1,1,0,0,7,0,0,0,0,0
100554,0,0,0,4,0,0,0,0,0,0,0,0,0
114769,0,0,0,3,0,0,0,0,0,0,0,0,0
31843,0,0,0,2,0,0,0,0,0,0,0,0,0
103584,0,0,0,1,2,6,7,4,0,0,0,0,0
105686,0,0,0,1,0,0,0,0,0,0,0,0,0
118200,0,0,0,1,0,0,1,1,0,0,0,0,0
121638,0,0,0,1,0,0,0,0,0,0,0,0,0
119138,0,0,0,1,2,0,0,4,3,0,0,0,0
111241,0,0,0,0,1,0,0,0,0,0,0,0,0
115041,0,0,0,0,1,0,1,1,0,0,0,0,0
102919,0,0,0,0,2,0,0,0,0,0,0,0,0
116552,0,0,0,0,1,0,0,0,0,0,0,0,0
16357,0,0,0,0,1,0,0,1,0,0,0,0,0
35159,0,0,0,0,1,9,4,0,1,1,1,0,0
114798,0,0,0,0,2,0,0,0,0,0,0,0,0
34771,0,0,0,0,1,4,0,0,0,0,0,0,0
119410,0,0,0,0,7,0,0,0,0,0,0,0,0
101967,0,0,0,0,3,0,0,7,0,0,0,0,0
99886,0,0,0,0,1,0,0,6,0,0,0,0,0
130772,0,0,0,0,9,6,9,0,0,0,0,0,0
122228,0,0,0,0,3,12,13,5,0,0,0,0,0
118229,0,0,0,0,3,0,13,15,5,0,0,0,0
120541,0,0,0,0,5,0,2,0,0,0,0,0,0
117774,0,0,0,0,1,0,9,0,2,0,0,0,0
35112,0,0,0,0,5,4,7,0,5,0,0,0,0
114244,0,0,0,0,3,0,0,0,0,0,0,0,0
114043,0,0,0,0,1,0,0,0,0,0,0,0,0
127053,0,0,0,0,3,0,0,11,0,0,0,0,0
127172,0,0,0,0,6,0,0,14,0,5,0,0,0
104013,0,0,0,0,3,0,0,0,0,0,0,0,0
119817,0,0,0,0,2,0,1,0,0,0,0,0,0
117522,0,0,0,0,4,9,9,0,2,0,0,0,0
117519,0,0,0,0,1,15,4,0,3,0,0,0,0
129811,0,0,0,0,9,1,3,1,0,0,0,0,0
117913,0,0,0,0,5,6,1,0,1,0,0,0,0
115249,0,0,0,0,5,0,0,0,0,0,0,0,0
119835,0,0,0,0,2,0,0,2,0,0,0,0,0
116086,0,0,0,0,2,0,0,0,1,0,0,0,0
124215,0,0,0,0,2,0,0,0,0,0,0,0,0
122532,0,0,0,0,5,2,8,0,0,0,0,0,0
118905,0,0,0,0,2,0,0,0,0,0,0,0,0
116513,0,0,0,0,1,0,3,0,0,0,0,0,0
111242,0,0,0,0,2,0,0,0,0,0,0,0,0
118429,0,0,0,0,1,0,5,5,0,2,0,0,0
125928,0,0,0,0,1,0,10,0,0,0,0,0,0
130728,0,0,0,0,2,0,3,2,0,0,0,0,0
101701,0,0,0,0,9,10,7,3,7,0,0,0,0
126187,0,0,0,0,2,0,4,0,0,0,0,0,0
127205,0,0,0,0,5,8,7,0,1,0,0,0,0
122598,0,0,0,0,3,1,1,3,0,0,0,0,0
117282,0,0,0,0,1,0,7,0,0,0,0,0,0
124901,0,0,0,0,1,0,0,0,0,0,0,0,0
12795,0,0,0,0,2,0,1,1,0,0,0,0,0
115390,0,0,0,0,2,0,0,5,0,0,0,0,0
111872,0,0,0,0,7,0,0,3,0,0,0,0,0
105628,0,0,0,0,6,0,0,4,0,0,0,0,0
130129,0,0,0,0,4,0,0,8,9,0,0,0,0
2118,0,0,0,0,1,0,0,8,0,1,0,0,0
125872,0,0,0,0,2,0,4,6,3,0,0,0,0
122151,0,0,0,0,1,0,0,0,0,0,0,0,0
2382,0,0,0,0,1,0,0,0,0,0,0,0,0
106521,0,0,0,0,3,2,4,15,3,0,0,0,0
101965,0,0,0,0,11,0,0,1,0,0,0,0,0
105415,0,0,0,0,1,0,0,0,0,0,0,0,0
103274,0,0,0,0,3,11,1,0,0,0,0,0,0
111729,0,0,0,0,1,5,6,0,4,0,0,0,0
20380,0,0,0,0,1,0,0,0,0,0,0,0,0
106900,0,0,0,0,4,0,0,13,0,0,0,0,0
131843,0,0,0,0,2,0,0,0,0,0,0,0,0
118356,0,0,0,0,5,0,0,0,0,0,0,0,0
131133,0,0,0,0,1,3,0,0,0,0,0,0,0
105918,0,0,0,0,3,6,7,0,1,0,0,0,0
103793,0,0,0,0,14,0,0,0,0,0,0,0,0
118514,0,0,0,0,1,0,0,0,0,0,0,0,0
130812,0,0,0,0,1,1,0,0,2,0,0,0,0
101183,0,0,0,0,1,0,0,2,0,0,0,0,0
107137,0,0,0,0,5,5,0,2,1,0,0,0,0
127143,0,0,0,0,7,0,11,0,2,0,0,0,0
119734,0,0,0,0,2,0,2,4,0,0,0,0,0
116905,0,0,0,0,1,0,0,3,0,0,0,0,0
109204,0,0,0,0,1,0,0,0,0,0,0,0,0
30991,0,0,0,0,1,0,0,0,0,0,0,0,0
5570,0,0,0,0,3,0,0,0,0,0,0,0,0
125967,0,0,0,0,1,0,0,5,0,0,0,0,0
115680,0,0,0,0,3,3,1,5,5,0,0,0,0
106073,0,0,0,0,7,0,0,0,0,0,0,0,0
118090,0,0,0,0,4,0,0,0,0,0,0,0,0
123631,0,0,0,0,2,0,1,0,0,0,0,0,0
117322,0,0,0,0,1,0,5,6,4,0,0,0,0
125984,0,0,0,0,1,0,0,0,0,0,0,0,0
118008,0,0,0,0,4,0,0,0,0,0,0,0,0
29483,0,0,0,0,5,0,0,0,0,0,0,0,0
106071,0,0,0,0,4,0,0,0,0,0,0,0,0
120808,0,0,0,0,2,0,0,0,0,0,0,0,0
114067,0,0,0,0,1,0,0,0,0,0,0,0,0
132319,0,0,0,0,2,0,0,0,0,0,0,0,0
130904,0,0,0,0,1,0,0,6,0,0,0,0,0
102428,0,0,0,0,8,0,0,10,1,0,0,0,0
116347,0,0,0,0,1,0,0,1,4,0,0,0,0
103712,0,0,0,0,1,0,0,0,0,0,0,0,0
124986,0,0,0,0,2,0,4,0,0,0,0,0,0
115238,0,0,0,0,1,4,1,1,1,0,0,0,0
117406,0,0,0,0,1,5,0,0,0,0,0,0,0
125745,0,0,0,0,1,0,0,0,0,0,0,0,0
103457,0,0,0,0,1,0,0,0,0,0,0,0,0
15658,0,0,0,0,1,0,0,0,0,0,0,0,0
114461,0,0,0,0,1,0,0,0,0,0,0,0,0
112619,0,0,0,0,1,0,0,0,6,0,0,0,0
124120,0,0,0,0,1,0,0,1,0,0,0,0,0
116427,0,0,0,0,1,8,0,8,0,0,0,0,0
106231,0,0,0,0,2,3,2,1,0,0,0,0,0
94191,0,0,0,0,11,0,0,3,0,0,0,0,0
55251,0,0,0,0,5,0,6,0,0,0,0,0,0
121872,0,0,0,0,4,1,0,0,0,0,0,0,0
113694,0,0,0,0,1,6,0,1,0,0,0,0,0
106460,0,0,0,0,2,0,3,0,1,0,0,0,0
117438,0,0,0,0,1,0,5,0,0,0,0,0,0
124612,0,0,0,0,1,0,0,0,0,0,0,0,0
118881,0,0,0,0,2,0,0,1,0,0,0,0,0
129595,0,0,0,0,3,0,0,0,0,0,0,0,0
104977,0,0,0,0,7,0,0,0,0,0,0,0,0
113645,0,0,0,0,6,0,1,4,0,0,0,0,0
129274,0,0,0,0,1,0,0,0,0,0,0,0,0
103293,0,0,0,0,1,0,0,0,0,0,0,0,0
116456,0,0,0,0,4,1,0,2,0,0,0,0,0
117302,0,0,0,0,2,0,0,6,0,0,0,0,0
118808,0,0,0,0,0,12,3,3,0,0,0,0,0
111908,0,0,0,0,0,24,0,0,0,0,0,0,0
116457,0,0,0,0,0,1,0,2,0,0,0,0,0
