,source,target
196,113565,116726
197,106112,104488
198,113565,113359
199,103501,0
200,106112,118429
201,118200,0
202,112176,0
203,38285,0
204,113565,117053
205,113809,0
206,121076,104073
207,113809,0
208,105355,0
209,117467,0
210,117467,21264
211,102671,0
212,106112,94140
213,121076,118298
214,102935,0
215,105631,0
216,117387,0
217,113691,0
218,116688,116893
219,114090,117467
220,116741,118647
221,1788,125928
222,1788,127143
223,104634,113809
224,113747,0
225,105631,0
226,106112,0
227,104634,113973
228,104634,113677
229,100272,104073
230,116688,0
231,36641,39714
232,104634,130364
233,116741,0
234,113645,131057
235,113645,111852
236,106112,116523
237,113645,131057
238,101967,116523
239,116741,116688
240,104634,116118
241,116688,116741
242,113645,0
243,112176,105033
244,122379,117467
245,1788,0
246,112176,781
247,116022,0
248,112176,112177
249,112176,130449
250,112176,130393
251,117279,0
252,117279,0
253,117279,0
254,118647,116741
255,122379,104488
256,118647,116688
257,104634,0
258,36641,0
259,117279,0
260,114171,0
261,117279,116318
262,117279,113483
263,36641,116688
264,117279,120922
265,117279,120806
266,117279,103961
267,117482,0
268,36641,116623
269,117279,15702
270,101650,0
271,117279,103961
272,117279,106460
273,122379,117518
274,117279,112079
275,116477,0
276,117279,129474
277,36641,116623
278,117279,15702
279,114698,0
280,117279,1210
281,116022,0
282,117279,122532
283,117279,105599
284,117279,128941
285,117279,35225
286,116477,116477
287,116888,116688
288,116888,116741
289,116888,116741
290,94153,0
291,126368,0
292,1065,0
293,116888,0
294,126368,126368
295,116022,0
296,122379,0
297,122379,94153
298,122379,1788
299,116740,113483
300,117482,117482
301,114090,113565
302,117482,105061
303,36641,0
304,117409,0
305,126703,0
306,116022,0
307,116422,0
308,115238,0
309,117782,117409
310,117782,105205
311,117782,123990
312,117140,0
313,117203,105250
314,117111,0
315,116740,116022
316,117203,102542
317,117111,0
318,117203,111891
319,116688,116888
320,116740,116022
321,117111,105061
322,31879,0
323,117111,126834
324,108283,117438
325,117403,0
326,108283,117438
327,118369,0
328,36641,0
329,106482,0
330,115346,0
331,117482,0
332,117111,117111
333,115346,104634
334,117482,122379
335,115346,116688
336,117482,94153
337,108283,0
338,116741,116888
339,115346,116603
340,117482,113645
341,125967,0
342,117482,112184
343,125967,32076
344,117403,117782
345,125967,103477
346,125967,31879
347,108368,108283
348,108368,117482
349,108368,117111
350,108368,122379
351,122577,0
352,118513,0
353,106788,0
354,124006,0
355,104853,0
356,106788,0
357,108368,0
358,106788,0
359,104853,0
360,410,0
361,118513,127169
362,36641,0
363,118513,118298
364,106788,0
365,106788,0
366,118513,1788
367,122577,0
368,124787,125967
369,108368,0
370,122577,0
371,1065,0
372,31817,124787
373,31817,0
374,124787,31817
375,125967,124787
376,1065,94153
377,1065,117467
378,122690,124787
379,116893,0
380,1065,117518
381,125878,0
382,117467,0
383,1065,125237
384,125878,102443
385,125878,101186
386,125878,114881
387,123373,117467
388,124787,0
389,112177,0
390,120127,118369
391,120127,31879
392,120127,36641
393,116436,0
394,34179,113645
395,94149,0
396,118229,0
397,101701,0
398,112293,0
399,112293,0
400,118229,118298
401,118229,127205
402,118229,125928
403,118229,112184
404,114698,0
405,116595,0
406,114698,118513
407,118229,0
408,114698,103477
409,122264,112176
410,114698,31879
411,122264,105033
412,117053,0
413,117053,116595
414,116436,0
415,116462,0
416,117850,0
417,117850,101701
418,116720,0
419,116720,117053
420,116720,117053
421,117381,0
422,117381,117381
423,116595,116720
424,117381,117482
425,117381,102676
426,117381,112293
427,119503,0
428,42233,0
429,119503,410
430,42233,117850
431,114785,119503
432,114785,31879
433,114785,115238
434,114785,36641
435,114785,0
436,119503,31879
437,42233,117111
438,101650,104949
439,101650,130728
440,42233,113645
441,101650,116478
442,101650,122172
443,119503,118369
444,101650,131057
445,101650,121770
446,119503,121539
447,101650,108263
448,101650,116532
449,104731,0
450,104731,125928
451,104731,130728
452,104731,126981
453,4320,0
454,104731,42233
455,104731,118229
456,104731,1065
457,114785,0
458,114785,116595
459,114785,112293
460,114785,112293
461,114785,36641
462,123962,0
463,123962,112296
464,123962,113359
465,123962,107355
466,117203,111404
467,117203,131057
468,4320,0
469,4320,115346
470,4320,115346
471,120871,0
472,4320,118647
473,4320,106864
474,118513,114785
475,105311,0
476,101650,0
477,101650,101650
478,118513,0
479,129756,0
480,101650,104731
481,101650,104949
482,101650,130728
483,129756,118647
484,101650,116478
485,129756,123990
486,101650,122172
487,129756,117774
488,113021,112184
489,117203,111404
490,113021,104073
491,113021,524
492,129746,129756
493,4320,0
494,129746,0
495,129746,125872
496,129746,95204
497,129756,129746
498,113021,0
499,113021,38285
500,117203,0
501,117974,4320
502,117974,117974
503,106864,118513
504,113166,0
505,106864,0
506,116791,0
507,105417,0
508,106864,0
509,117974,104634
510,117974,112184
511,130329,122577
512,113166,0
513,113166,36641
514,117974,0
515,113166,112176
516,113166,38285
517,117974,130364
518,116347,0
519,106864,0
520,105417,0
521,2118,0
522,4500,0
523,129756,0
524,118033,117974
525,129756,125746
526,118033,36641
527,129756,126834
528,129756,130329
529,118033,4500
530,2118,0
531,117203,0
532,106864,113166
533,106864,110640
534,106864,116545
535,2118,0
536,129746,0
537,118033,113166
538,129746,116347
539,118033,36641
540,129746,116893
541,129746,112061
542,129746,129756
543,114065,2118
544,114065,125872
545,2118,0
546,129756,129746
547,114065,15467
548,118033,0
549,116791,0
550,118033,118229
551,116791,118033
552,116791,113021
553,2118,0
554,116791,118229
555,2118,0
556,2118,0
557,129756,0
558,2118,0
559,126981,101650
560,129746,129756
561,129746,0
562,129756,129746
563,119138,0
564,126981,0
565,119138,110640
566,119138,110640
567,126981,0
568,126981,117111
569,126981,113645
570,126981,34179
571,126981,94149
572,35613,0
573,35613,0
574,111852,111404
575,115743,0
576,114090,123962
577,114090,116436
578,114090,114698
579,116481,0
580,124006,94153
581,124006,113694
582,124006,1065
583,124006,121076
584,124006,120107
585,116523,0
586,118647,0
587,116436,116523
588,116523,118513
589,116436,114090
590,105737,0
591,116523,114698
592,105998,105737
593,116436,31879
594,113021,0
595,116523,116436
596,16228,105737
597,116505,0
598,116592,105737
599,116582,111745
600,115739,0
601,116832,105737
602,116505,0
603,116832,0
604,116832,105998
605,116582,110640
606,116832,102768
607,116832,116892
608,101189,118573
609,116832,117771
610,116582,110640
611,116582,110640
612,115346,0
613,117554,0
614,115346,0
615,115346,108368
616,115346,117279
617,116399,110640
618,105737,116832
619,117030,0
620,116973,0
621,115739,0
622,117550,0
623,117594,0
624,112383,113166
625,112383,118229
626,116436,0
627,113021,0
628,112383,130393
629,113669,0
630,112383,124882
631,113669,0
632,112383,127205
633,116436,118229
634,116436,117403
635,121048,125999
636,116436,117409
637,16228,0
638,117594,0
639,113669,0
640,113669,0
641,112383,0
642,117594,116100
643,115346,0
644,16228,0
645,16228,110640
646,16228,126981
647,16228,2118
648,16228,116791
649,91118,117594
650,101189,0
651,91118,16228
652,116909,101189
653,103448,115346
654,116824,0
655,113021,0
656,115587,0
657,105998,0
658,91118,113669
659,105998,16228
660,105998,16228
661,119835,115587
662,116824,16228
663,105998,16228
664,125746,0
665,116824,116832
666,108368,0
667,116824,105737
668,125746,0
669,107169,116824
670,107169,105737
671,116824,106112
672,130372,0
673,26695,0
674,26695,110640
675,26695,16228
676,119835,0
677,26695,105998
678,116436,0
679,116436,125746
680,125746,94149
681,125746,108283
682,116436,116791
683,116436,115743
684,117594,117550
685,117594,116973
686,117594,117030
687,117594,117554
688,105737,0
689,105737,26695
690,105737,105998
691,105737,16228
692,106324,0
693,107169,0
694,116682,116741
695,116384,16228
696,108263,101650
697,108263,110640
698,106521,0
699,121048,0
700,116384,116832
701,106521,4320
702,117974,0
703,106324,111775
704,106521,118513
705,121048,121048
706,106324,105061
707,121048,115587
708,116682,0
709,116592,0
710,31879,0
711,121048,129746
712,116592,105737
713,116592,116436
714,121048,117974
715,116592,26695
716,116592,105998
717,116592,16228
718,121048,4320
719,106112,116832
720,31879,0
721,107169,31879
722,107169,125746
723,107169,125746
724,106324,124201
725,116836,0
726,106112,105737
727,105250,0
728,116836,116592
729,116836,105737
730,116836,26695
731,116836,105998
732,121620,101355
733,116836,16228
734,106324,108263
735,121620,113669
736,95204,0
737,116832,0
738,116832,116836
739,105407,0
740,116832,116592
741,115419,0
742,116832,105737
743,124538,0
744,116832,26695
745,116832,105998
746,116832,16228
747,124538,116478
748,105407,95204
749,105407,31879
750,105407,107169
751,117974,0
752,116774,0
753,116774,106324
754,116774,117594
755,116774,117550
756,116774,117594
757,116774,118647
758,101650,101650
759,116384,116832
760,95204,0
761,15467,116545
762,15467,120853
763,95204,112383
764,106603,116836
765,106603,105737
766,116774,106521
767,116774,106521
768,95204,113166
769,95204,81837
770,116350,110640
771,118513,0
772,111656,111999
773,116817,16228
774,116350,0
775,116817,116832
776,116817,105737
777,116817,116592
778,116774,0
779,116350,124538
780,118800,0
781,116399,0
782,124538,116350
783,123613,0
784,102676,0
785,123613,124006
786,123613,1065
787,123613,116477
788,124538,0
789,124538,116774
790,101183,0
791,124538,130372
792,124102,0
793,119004,0
794,124102,123613
795,124102,107169
796,111595,0
797,9722,0
798,106521,0
799,124102,124006
800,106521,117634
801,124102,1065
802,106521,117634
803,106521,34179
804,123990,0
805,111949,0
806,104634,0
807,124630,0
808,104634,125746
809,111595,0
810,102671,0
811,104634,118033
812,15703,0
813,124071,0
814,102676,0
815,102671,95204
816,102671,116836
817,102671,116592
818,102676,125746
819,102671,102676
820,102676,126981
821,104634,106373
822,102676,113166
823,102676,94149
824,124071,0
825,120826,0
826,116523,0
827,116429,116477
828,124630,0
829,104634,0
830,124071,0
831,15703,0
832,108263,0
833,39714,0
834,117974,95204
835,117974,0
836,117974,102676
837,117974,112383
838,117974,116832
839,105063,0
840,115419,0
841,116581,0
842,15703,0
843,39714,0
844,116429,0
845,114791,0
846,118804,0
847,116429,116595
848,116429,117053
849,116429,118229
850,118804,124071
851,118804,9722
852,102768,116592
853,2744,120826
854,2744,124071
855,117138,0
856,117138,112383
857,116905,0
858,117138,113166
859,120826,0
860,117138,36641
861,116774,0
862,124538,34179
863,124538,111745
864,124538,111775
865,116774,114791
866,116774,117974
867,117138,0
868,116774,104634
869,120826,129746
870,116774,102671
871,124538,0
872,124538,126981
873,116774,102671
874,116774,117974
875,116774,105737
876,116774,116436
877,102912,0
878,102912,0
879,116905,0
880,102768,0
881,102912,0
882,102768,26695
883,102768,116436
884,102768,102671
885,119924,0
886,116824,0
887,120048,0
888,120048,119924
889,101193,0
890,105998,116824
891,105737,116824
892,101189,101193
893,101193,101189
894,116905,0
895,118253,0
896,118253,118253
897,106112,116350
898,125746,103051
899,126062,116905
900,130735,101183
901,117403,0
902,102935,0
903,130735,117138
904,101189,125878
905,117403,116022
906,125746,126981
907,125746,104073
908,127053,0
909,118253,91118
910,116591,0
911,111782,0
912,102935,0
913,118253,116384
914,117403,102542
915,116591,116824
916,106112,0
917,111782,124538
918,116591,16228
919,117403,117519
920,116591,116832
921,116591,105737
922,105737,116591
923,117403,120557
924,111782,117203
925,16228,116591
926,101189,0
927,116740,104853
928,111782,116478
929,31879,0
930,116736,0
931,127172,127053
932,118513,0
933,116668,0
934,31879,12443
935,118800,0
936,31879,127205
937,36641,117974
938,31879,102912
939,125674,0
940,118800,123962
941,36641,117138
942,36641,104634
943,118513,117403
944,118800,125878
945,118804,0
946,118513,116774
947,118804,116429
948,126012,123962
949,126012,31817
950,126012,125878
951,125674,113824
952,118513,116436
953,117409,0
954,111782,0
955,117782,117403
956,130218,0
957,117409,117403
958,117409,117782
959,127172,0
960,117409,117403
961,118513,116791
962,115680,0
963,130218,0
964,117203,102768
965,101193,101189
966,117203,124538
967,117782,0
968,130218,0
969,122379,0
970,111782,0
971,130218,117974
972,118253,0
973,125674,102935
974,117782,116481
975,130218,102671
976,130218,106521
977,117782,111852
978,117427,0
979,117782,116461
980,125674,116427
981,117782,124882
982,117782,120107
983,118800,0
984,130735,0
985,130735,116774
986,117993,114090
987,117993,118513
988,117993,0
989,104634,0
990,130384,0
991,126012,0
992,130712,0
993,130735,104634
994,104634,130735
995,105390,0
996,116739,0
997,116523,0
998,115680,117409
999,115680,31879
1000,115680,117403
1001,118253,0
1002,118253,118253
1003,116100,0
1004,120046,0
1005,118253,110640
1006,115680,0
1007,120046,34179
1008,120046,111745
1009,112871,0
1010,39714,0
1011,120045,0
1012,130384,0
1013,130384,0
1014,130712,0
1015,122379,0
1016,118253,39714
1017,39714,95204
1018,130384,102671
1019,39714,116592
1020,130384,106521
1021,130384,116832
1022,39714,116481
1023,125878,129474
1024,118253,115680
1025,118800,118513
1026,117404,0
1027,118253,130218
1028,118800,117782
1029,117322,0
1030,130712,0
1031,118800,112871
1032,130712,116774
1033,120577,0
1034,130712,106521
1035,130712,95204
1036,117387,0
1037,118800,124787
1038,12795,0
1039,122475,0
1040,122475,0
1041,108368,0
1042,117322,0
1043,117404,0
1044,115418,0
1045,117404,14949
1046,117404,122379
1047,117322,118253
1048,117404,130712
1049,117322,117409
1050,117322,31879
1051,119734,0
1052,125999,0
1053,117322,0
1054,125999,129746
1055,115418,102956
1056,115418,126834
1057,115418,108283
1058,125999,117974
1059,104634,0
1060,125999,116893
1061,117381,121076
1062,104634,130712
1063,130735,0
1064,104634,130735
1065,117381,121076
1066,130735,104634
1067,117381,117381
1068,130735,117404
1069,130735,130712
1070,130735,118722
1071,130735,113673
1072,130735,105998
1073,106196,0
1074,101193,0
1075,101189,101193
1076,130824,0
1077,108189,0
1078,130735,0
1079,108189,0
1080,108189,0
1081,108189,0
1082,117381,0
1083,119734,0
1084,108189,0
1085,117584,0
1086,104810,0
1087,117584,130712
1088,117584,115680
1089,117584,118513
1090,108189,0
1091,104810,127143
1092,104810,524
1093,104810,781
1094,108189,0
1095,123990,0
1096,101193,0
1097,101189,101193
1098,119734,0
1099,114785,0
1100,116217,101189
1101,116217,120826
1102,111595,0
1103,114785,129746
1104,116217,119835
1105,111595,111745
1106,111595,123990
1107,114785,118033
1108,111595,115680
1109,114785,116623
1110,116217,0
1111,114785,4500
1112,101193,0
1113,101189,101193
1114,101193,116909
1115,131510,0
1116,112662,127143
1117,116217,0
1118,112662,12385
1119,121650,0
1120,117391,131510
1121,117851,0
1122,117391,101189
1123,119734,0
1124,116217,101193
1125,116217,106196
1126,116217,122475
1127,131510,0
1128,117391,117381
1129,116217,126012
1130,116217,116523
1131,121650,39714
1132,112662,126056
1133,107137,0
1134,121650,117427
1135,117381,0
1136,117391,0
1137,114350,0
1138,117381,117381
1139,121650,118033
1140,114350,114350
1141,114350,117403
1142,114350,117391
1143,114350,111782
1144,119000,0
1145,410,0
1146,410,101189
1147,111949,0
1148,111949,121650
1149,111949,116592
1150,103847,0
1151,122250,122172
1152,410,110640
1153,103847,0
1154,103847,0
1155,118279,0
1156,103847,0
1157,410,116025
1158,117381,124006
1159,114350,0
1160,410,126834
1161,118804,0
1162,118804,121650
1163,117381,114993
1164,118804,111595
1165,410,105031
1166,118804,111595
1167,118804,104810
1168,117448,126981
1169,117381,120537
1170,116217,0
1171,116217,118279
1172,116217,107137
1173,117448,130712
1174,117925,117925
1175,119570,0
1176,117448,130735
1177,117448,118800
1178,117448,118800
1179,103847,0
1180,125999,0
1181,127169,0
1182,117448,115680
1183,116217,0
1184,105514,0
1185,122250,0
1186,122690,0
1187,122690,101193
1188,122690,118800
1189,122690,118800
1190,122240,0
1191,122690,123962
1192,122690,124787
1193,122690,124787
1194,122690,125878
1195,117992,0
1196,15795,0
1197,117992,0
1198,117992,0
1199,122240,0
1200,94149,94149
1201,124735,0
1202,117992,0
1203,124735,122690
1204,124735,122690
1205,124735,116217
1206,124735,126012
1207,124735,118800
1208,113219,0
1209,94191,0
1210,113219,104810
1211,113219,117584
1212,113219,130712
1213,15795,0
1214,122240,0
1215,118509,0
1216,121232,0
1217,121232,118722
1218,118004,0
1219,122240,0
1220,118004,118033
1221,118004,118033
1222,94191,0
1223,121232,118262
1224,94191,0
1225,114785,0
1226,114785,101666
1227,121232,116422
1228,114785,116592
1229,114785,105737
1230,122250,0
1231,118509,0
1232,122250,111745
1233,122250,111775
1234,122250,131133
1235,122250,117175
1236,122250,114881
1237,122250,14949
1238,119503,0
1239,114785,0
1240,114785,15795
1241,114785,118804
1242,114785,121650
1243,114785,130735
1244,118004,0
1245,121232,0
1246,118004,0
1247,121232,117409
1248,26598,0
1249,26598,26598
1250,118004,0
1251,116100,119503
1252,124688,0
1253,118004,0
1254,115369,0
1255,115369,107169
1256,126062,0
1257,111545,118004
1258,115369,12443
1259,126062,0
1260,115369,119503
1261,116100,410
1262,115369,113506
1263,116100,116100
1264,115369,111600
1265,126062,124735
1266,126062,126012
1267,126062,118513
1268,126062,121232
1269,122227,0
1270,126062,117974
1271,117992,0
1272,126062,125805
1273,117992,118004
1274,126062,129198
1275,117992,118004
1276,117992,118004
1277,116791,0
1278,102955,0
1279,116100,115369
1280,118429,0
1281,111545,0
1282,101711,14949
1283,101711,102955
1284,101711,115369
1285,111545,0
1286,12385,0
1287,119657,0
1288,104214,15703
1289,116545,0
1290,104214,16572
1291,104214,118861
1292,116791,0
1293,104214,120537
1294,114993,0
1295,117832,0
1296,105584,0
1297,115743,116481
1298,104214,117646
1299,104214,117925
1300,115743,117850
1301,102542,102955
1302,114993,118253
1303,117203,0
1304,113959,0
1305,113959,116217
1306,113959,117992
1307,12385,0
1308,116791,0
1309,114993,130712
1310,102542,112079
1311,117832,117832
1312,115743,117111
1313,12385,0
1314,105584,0
1315,94149,0
1316,116791,0
1317,12385,0
1318,113961,0
1319,113961,101189
1320,113961,116905
1321,101666,0
1322,114993,117403
1323,104214,130735
1324,104214,117438
1325,118102,0
1326,114993,102768
1327,105584,0
1328,113959,0
1329,113959,111545
1330,113959,111545
1331,127093,0
1332,101666,0
1333,22502,0
1334,22502,0
1335,22502,0
1336,103477,0
1337,105292,123990
1338,118429,0
1339,105292,104073
1340,105292,115418
1341,105292,101711
1342,105292,125237
1343,105292,130327
1344,105292,124749
1345,118429,114993
1346,118429,122240
1347,118429,108189
1348,102428,0
1349,125872,0
1350,105292,0
1351,105584,0
1352,102428,22502
1353,105396,22502
1354,102428,113959
1355,102428,101193
1356,105396,0
1357,116545,0
1358,105396,0
1359,116545,114993
1360,116545,118429
1361,105396,102428
1362,103477,0
1363,113961,0
1364,113961,118004
1365,113961,117992
1366,119503,0
1367,105396,0
1368,105396,124735
1369,22502,0
1370,105396,124735
1371,102428,124735
1372,102428,122690
1373,103479,0
1374,119503,111949
1375,101666,0
1376,101666,34179
1377,101666,111745
1378,101666,111775
1379,22502,0
1380,103479,105584
1381,22502,0
1382,117343,0
1383,117343,0
1384,103479,116591
1385,119503,118804
1386,22502,0
1387,127093,0
1388,22502,0
1389,105292,110640
1390,105292,101666
1391,103479,116832
1392,105292,119503
1393,105292,116545
1394,105292,105584
1395,119503,117974
1396,22502,0
1397,116705,0
1398,125872,101666
1399,116705,122475
1400,116705,116523
1401,116705,126012
1402,116217,0
1403,116217,101666
1404,116217,119503
1405,116217,117992
1406,26142,0
1407,125872,0
1408,116217,0
1409,103479,0
1410,103479,118429
1411,125872,0
1412,125872,122475
1413,125872,127053
1414,119138,0
1415,103479,114993
1416,103479,105584
1417,104949,0
1418,119503,0
1419,119503,94149
1420,105396,0
1421,119503,119657
1422,112293,0
1423,112293,101666
1424,104949,101711
1425,130904,0
1426,112293,130735
1427,116100,111949
1428,116100,116100
1429,104949,113219
1430,103479,0
1431,104949,113219
1432,112293,105061
1433,104949,117584
1434,112293,117438
1435,116100,111949
1436,116100,116100
1437,130707,0
1438,112775,130904
1439,121736,121736
1440,112775,102428
1441,103479,0
1442,130707,101186
1443,130707,31879
1444,121736,94140
1445,116100,112871
1446,130707,118509
1447,130904,0
1448,116100,116100
1449,116996,0
1450,121736,120537
1451,116100,117427
1452,116100,116100
1453,91118,0
1454,112775,0
1455,112775,0
1456,112775,103479
1457,112775,105396
1458,112775,26142
1459,112775,22502
1460,130904,0
1461,112775,0
1462,112775,112293
1463,112775,103479
1464,112775,101666
1465,112775,105584
1466,112775,0
1467,112181,102428
1468,112181,102428
1469,112181,105396
1470,112181,112284
1471,112181,0
1472,112181,124735
1473,112181,124735
1474,112181,0
1475,112181,130904
1476,112181,112775
1477,112181,113961
1478,112181,0
1479,130904,0
1480,22502,0
1481,124160,112181
1482,124160,112775
1483,124160,119138
1484,124160,105396
1485,124160,22502
1486,124160,118102
1487,124160,113959
1488,22502,0
1489,104846,22502
1490,104846,112181
1491,104846,0
1492,104846,0
1493,104846,0
1494,104846,0
1495,104846,0
1496,104846,0
1497,104846,0
1498,104846,112079
1499,104846,110640
1500,104846,104846
1501,104846,104846
1502,2744,0
1503,112181,0
1504,2744,105396
1505,2744,0
1506,2744,117992
1507,107137,0
1508,2744,130824
1509,2744,125999
1510,113162,0
1511,113162,113162
1512,113162,122240
1513,113162,104731
1514,91118,113162
1515,113162,126981
1516,113166,113162
1517,113166,91118
1518,113162,0
1519,113162,0
1520,113162,91118
1521,113162,103479
1522,112181,0
1523,113162,105998
1524,112181,112181
1525,2744,0
1526,103477,0
1527,91118,113162
1528,91118,113162
1529,91118,118253
1530,91118,116832
1531,116996,0
1532,91118,116824
1533,91118,116905
1534,91118,16228
1535,116545,0
1536,91118,0
1537,116545,0
1538,9108,0
1539,118733,0
1540,116824,0
1541,116824,130712
1542,116824,102671
1543,26142,0
1544,117842,118741
1545,116824,105737
1546,116824,105998
1547,116824,16228
1548,116824,116481
1549,118268,125872
1550,118268,105292
1551,118268,118429
1552,118268,118800
1553,118268,95204
1554,91118,119004
1555,118640,103479
1556,118640,125872
1557,118640,101666
1558,118640,105584
1559,118640,102955
1560,117842,0
1561,118640,124688
1562,123877,0
1563,118733,0
1564,2744,0
1565,118640,9108
1566,118640,116996
1567,2744,112775
1568,118640,105396
1569,118640,118509
1570,15541,0
1571,119503,0
1572,123877,116824
1573,118733,0
1574,118268,0
1575,104221,0
1576,118451,0
1577,118733,0
1578,104221,114782
1579,104221,117302
1580,117842,0
1581,118268,118814
1582,118268,122532
1583,118268,122379
1584,104221,94153
1585,118268,118268
1586,116545,0
1587,121048,0
1588,116774,0
1589,116523,0
1590,116531,116893
1591,118268,0
1592,121048,2744
1593,116531,127093
1594,118640,0
1595,121048,127093
1596,104221,0
1597,21112,0
1598,21112,2744
1599,121048,0
1600,21112,26142
1601,21112,130904
1602,121048,0
1603,118640,0
1604,123877,0
1605,116531,4500
1606,118169,0
1607,118451,0
1608,117842,0
1609,118451,117138
1610,118451,95204
1611,118451,116774
1612,117302,0
1613,116591,0
1614,116591,116824
1615,110640,121048
1616,110640,118733
1617,116591,116592
1618,118888,0
1619,116545,0
1620,110640,2744
1621,116591,16228
1622,116591,105737
1623,116628,0
1624,113272,0
1625,105639,117851
1626,112316,0
1627,116774,0
1628,101967,0
1629,108263,0
1630,91118,0
1631,119005,0
1632,123391,91118
1633,101967,113272
1634,91118,112976
1635,101967,112316
1636,101967,117842
1637,121048,0
1638,118888,0
1639,108263,0
1640,91118,112976
1641,116774,0
1642,110640,104846
1643,118888,0
1644,117842,0
1645,112662,117381
1646,91118,118733
1647,110640,22502
1648,112662,104634
1649,117842,103477
1650,117842,112293
1651,118888,0
1652,112662,129756
1653,116774,0
1654,91118,117459
1655,117842,119503
1656,122227,0
1657,91118,510
1658,105878,0
1659,91118,131057
1660,91118,116706
1661,105878,116628
1662,105878,105878
1663,91118,111878
1664,105878,105584
1665,91118,0
1666,105878,116591
1667,122172,122250
1668,91118,117609
1669,123391,0
1670,122227,0
1671,101967,0
1672,106239,104810
1673,26142,0
1674,106239,117584
1675,123391,117203
1676,26142,117842
1677,26142,103477
1678,123391,126981
1679,123391,111782
1680,101967,104949
1681,26142,117851
1682,116774,116774
1683,117609,0
1684,115369,0
1685,111782,0
1686,115369,127150
1687,111782,122250
1688,113627,123877
1689,120107,115743
1690,120107,117111
1691,115369,1210
1692,111782,108189
1693,115369,117634
1694,115369,15703
1695,113627,0
1696,119503,0
1697,111782,117404
1698,116523,112293
1699,116456,0
1700,115369,781
1701,118827,0
1702,15405,0
1703,116523,121232
1704,108263,0
1705,108263,0
1706,118827,0
1707,114785,0
1708,117832,117842
1709,116523,118513
1710,15405,0
1711,103482,0
1712,103482,111782
1713,103482,115369
1714,113627,0
1715,103482,118268
1716,113627,113627
1717,115369,0
1718,124201,101666
1719,115369,111811
1720,115369,116488
1721,118980,0
1722,113627,0
1723,115369,2118
1724,115369,112177
1725,116456,0
1726,113627,112181
1727,118980,103477
1728,113627,116705
1729,118980,116523
1730,122172,0
1731,113627,116217
1732,104190,0
1733,112043,0
1734,124201,94191
1735,124201,122240
1736,104190,0
1737,116342,0
1738,116522,0
1739,105036,0
1740,117203,0
