,source,target
133,117499,112524
134,117499,0
135,117539,0
136,117539,118804
137,117499,0
138,111506,0
139,112667,118824
140,110640,108263
141,110640,117539
142,111627,111506
143,111627,117499
144,111495,0
145,117539,117499
146,111495,111627
147,111495,111506
148,117684,0
149,111495,117499
150,112079,111495
151,112079,116932
152,112079,118804
153,111495,118843
154,112079,116405
155,111495,113890
156,111495,116973
157,118823,113939
158,113854,0
159,112043,117684
160,113854,113939
161,114694,0
162,119269,113854
163,112176,117499
164,112176,111506
165,108263,0
166,112176,0
167,112176,116932
168,112177,112176
169,112177,0
170,117617,0
171,111380,0
172,115369,0
173,110667,108263
174,117467,114694
175,117467,0
176,110667,117467
177,117467,110667
178,39388,0
179,39388,110667
180,116202,0
181,117467,110667
182,104584,108263
183,110690,115369
184,110690,117617
185,115445,116202
186,15703,0
187,15703,15703
188,15703,114694
189,15703,110667
190,15703,110690
191,15703,112079
192,15703,110690
193,15703,112079
194,15703,118804
195,15703,118804
196,15703,113890
197,15703,808
198,15703,808
199,15703,118638
200,110640,114030
201,112184,15703
202,36521,0
203,36521,36521
204,36521,111495
205,36521,111726
206,113312,0
207,113312,0
208,110640,113312
209,117516,0
210,117516,112524
211,117516,36521
212,117516,116405
213,111775,111380
214,111775,6396
215,116202,116202
216,111775,110667
217,119447,0
218,111775,117516
219,111775,116202
220,113413,0
221,110639,117684
222,117111,0
223,116202,116202
224,112184,0
225,112184,119447
226,108263,110667
227,108263,0
228,119503,119447
229,110640,108263
230,110640,111775
231,105390,0
232,111775,113312
233,111775,113312
234,116421,114694
235,103500,0
236,116421,0
237,118071,0
238,118070,0
239,117409,0
240,117448,0
241,113930,114694
242,111878,114694
243,111545,116421
244,16572,0
245,105165,0
246,108263,110640
247,16572,15703
248,16572,112184
249,120379,118070
250,16572,116202
251,110640,105165
252,104503,111930
253,116256,120379
254,104503,117594
255,104503,113727
256,110636,105390
257,110640,117448
258,110636,113413
259,110640,111775
260,110636,39388
261,16319,0
262,110636,16319
263,16319,16572
264,16319,120379
265,16319,112184
266,16501,16319
267,120558,114694
268,120554,118071
269,16501,117111
270,16501,36521
271,108263,0
272,117779,0
273,119503,111878
274,117409,0
275,524,0
276,110636,117779
277,112176,117467
278,112176,112177
279,113311,0
280,17500,16501
281,17500,16319
282,110690,16319
283,110690,117409
284,110690,113311
285,106324,117467
286,106324,110640
287,111495,112079
288,120922,0
289,115743,524
290,114030,120922
291,114030,120558
292,114030,120379
293,117518,0
294,114030,16501
295,114030,113311
296,115369,115369
297,115369,116255
298,115369,116973
299,119503,115369
300,97949,0
301,119503,0
302,97949,117317
303,97949,114030
304,112259,113930
305,119503,0
306,1210,0
307,118722,524
308,118722,0
309,117824,117518
310,110639,118722
311,110640,1210
312,117824,114694
313,110640,97949
314,110640,108263
315,110640,524
316,34527,0
317,118369,0
318,116706,115445
319,119822,114694
320,117375,117448
321,117375,34527
322,116090,117448
323,118676,0
324,103489,0
325,112821,117448
326,4512,117448
327,4512,114694
328,110636,120922
329,110636,118369
330,119822,116202
331,111775,116202
332,117482,0
333,118722,0
334,110640,118722
335,110690,117375
336,110640,103489
337,110690,119503
338,110640,119503
339,15795,114694
340,34179,0
341,34179,0
342,34179,118722
343,114806,117448
344,34179,18538
345,34179,117448
346,436,0
347,115854,0
348,118784,0
349,116706,120554
350,113166,0
351,113166,34527
352,113166,119503
353,113166,119503
354,113166,118369
355,113166,120922
356,113166,117516
357,119503,113166
358,119503,113166
359,109608,118722
360,1210,0
361,113162,0
362,113162,113166
363,113162,34179
364,113162,118676
365,1210,0
366,112296,0
367,120954,112296
368,104311,0
369,110639,34179
370,112551,436
371,112551,97949
372,118852,117448
373,113652,116973
374,113652,116973
375,113661,34527
376,111656,4512
377,15702,114694
378,15702,117448
379,15702,34179
380,15702,34527
381,114138,0
382,113939,113854
383,26090,117448
384,26090,113166
385,111656,103489
386,121232,0
387,18161,110640
388,18161,34179
389,111980,104311
390,18161,117375
391,113673,116973
392,18161,113661
393,18161,15702
394,121539,117518
395,18161,0
396,18161,0
397,121539,0
398,117474,114694
399,1661,0
400,117568,0
401,117459,113166
402,117459,113162
403,1065,114694
404,117608,0
405,117609,0
406,117779,117779
407,113303,0
408,117409,117409
409,121537,0
410,117409,117448
411,110667,118784
412,42005,0
413,110667,1210
414,110667,1210
415,110667,18161
416,110667,109608
417,1065,113162
418,1065,110667
419,1065,0
420,1065,113166
421,117375,117609
422,117375,117608
423,3589,0
424,110667,3589
425,121999,1065
426,117375,0
427,111454,0
428,111454,1065
429,111454,117375
430,1661,0
431,42005,117467
432,42005,111454
433,111891,116421
434,111891,120558
435,111891,117824
436,117472,0
437,111891,1661
438,111891,42005
439,110640,1661
440,111891,113303
441,110640,1661
442,111891,121539
443,110640,18161
444,111891,115854
445,117343,0
446,117662,0
447,110640,112551
448,110640,114030
449,117609,0
450,112293,0
451,111506,112176
452,117375,117375
453,118262,117779
454,113540,114694
455,75350,1661
456,110640,0
457,75350,18161
458,110640,112293
459,110640,34179
460,110640,34179
461,122000,117448
462,102948,0
463,102948,114694
464,110640,104311
465,119269,114694
466,117466,110640
467,118676,113162
468,118676,113162
469,111326,117467
470,110690,117609
471,111326,0
472,110690,117662
473,111326,42005
474,111326,121537
475,111326,113303
476,111326,0
477,115236,114694
478,110640,117343
479,35527,111326
480,35527,0
481,117518,119503
482,13254,0
483,117518,34527
484,13254,0
485,114984,117466
486,122798,115236
487,116706,110640
488,116706,0
489,34179,110640
490,116957,13254
491,116957,119822
492,116957,111326
493,115854,0
494,114388,0
495,114388,114388
496,121186,1661
497,114782,115854
498,114782,0
499,4500,0
500,4500,110640
501,110640,117466
502,110640,13254
503,110640,436
504,110640,110640
505,110640,118638
506,110640,110640
507,110640,4500
508,110640,116706
509,110640,13254
510,110640,121186
511,112293,0
512,112293,0
513,114806,0
514,112293,110640
515,112293,110640
516,112293,112293
517,112293,112293
518,115743,114694
519,111736,110640
520,4226,0
521,4500,110640
522,114782,0
523,114782,13254
524,114782,35527
525,114782,1661
526,118097,0
527,4500,112043
528,116022,0
529,443,110640
530,118384,110640
531,118384,117467
532,108283,117467
533,108263,0
534,108283,15703
535,17904,0
536,115854,114782
537,116471,114694
538,116471,116022
539,17904,0
540,110639,108263
541,116471,0
542,117030,17904
543,117594,110640
544,117594,0
545,117030,116022
546,117030,114806
547,118384,112293
548,118033,114694
549,118033,116022
550,113858,0
551,118033,114806
552,113858,0
553,111852,110640
554,117551,0
555,113483,112821
556,113483,117448
557,117568,117594
558,117568,0
559,117579,0
560,108263,0
561,116933,110690
562,113629,117467
563,113629,117568
564,113629,113858
565,113292,119822
566,113292,0
567,113629,0
568,111811,0
569,123854,0
570,111811,116022
571,116318,113629
572,118823,111811
573,116318,113858
574,17904,113292
575,17904,117551
576,113669,113629
577,113690,113629
578,17904,116471
579,112457,116973
580,113669,111811
581,17904,114782
582,17904,114806
583,106112,114694
584,112976,113292
585,113723,0
586,114878,0
587,114873,0
588,117140,0
589,36641,0
590,112043,117467
591,36641,0
592,36641,117140
593,117448,110640
594,36641,111811
595,113629,36641
596,113667,0
597,112043,15703
598,112043,36641
599,107036,0
600,113667,97949
601,112043,111811
602,113667,117594
603,114871,117448
604,114871,114878
605,111811,120922
606,111811,116202
607,104584,117466
608,113688,113629
609,111811,117568
610,113688,36641
611,114674,0
612,122577,0
613,117138,110640
614,122577,114694
615,122577,36641
616,122577,114873
617,56646,0
618,112779,0
619,110640,108263
620,36011,0
621,118676,0
622,4320,113629
623,122331,0
624,122331,111811
625,113217,0
626,113217,36011
627,113217,122577
628,103440,0
629,113217,114694
630,114782,113217
631,114782,112779
632,122389,113629
633,122389,111811
634,122389,0
635,114782,111326
636,115027,0
637,114782,120922
638,117824,0
639,117824,113629
640,117824,4320
641,115027,36641
642,117824,0
643,115027,113629
644,115027,0
645,115027,117824
646,113961,0
647,113961,117499
648,115027,111326
649,113961,111726
650,104464,117467
651,104464,113961
652,104464,115027
653,104584,113961
654,104464,117824
655,104584,0
656,104989,110640
657,104989,114674
658,116791,118823
659,116791,117579
660,116791,113629
661,116791,111811
662,116791,0
663,110640,118676
664,110640,122331
665,110640,104584
666,115739,110640
667,112108,110640
668,119657,0
669,111811,118823
670,116381,0
671,116025,113930
672,115162,110640
673,117140,117824
674,115162,117448
675,117140,36011
676,116025,15703
677,115162,0
678,116025,113961
679,118216,0
680,116025,104464
681,116025,117140
682,116025,115027
683,116025,104464
684,118561,118216
685,118733,0
686,112288,0
687,123984,0
688,112669,117467
689,118733,18161
690,123984,115162
691,118733,104464
692,118218,118216
693,112005,110640
694,102912,117448
695,120270,0
696,116266,0
697,104547,0
698,104547,114694
699,104547,123984
700,104547,118216
701,104547,115162
702,118218,0
703,103694,104547
704,118218,115162
705,118340,118216
706,18161,116973
707,118216,118218
708,18161,110640
709,18161,113939
710,18161,18161
711,18161,118733
712,103493,118218
713,103493,103493
714,18161,34179
715,114919,116266
716,18161,111891
717,18161,117499
718,18161,110640
719,18161,117568
720,124715,0
721,1192,118733
722,124715,115162
723,1192,117824
724,117910,0
725,118203,110640
726,118912,0
727,42005,117448
728,42005,110640
729,42005,0
730,114782,117910
731,117579,0
732,117467,111656
733,117579,116791
734,117467,42005
735,121776,0
736,116025,117467
737,117467,16501
738,113396,117467
739,112043,115162
740,117467,0
741,122264,113930
742,112043,104547
743,116025,117467
744,122264,119822
745,114919,0
746,114919,118912
747,122264,110640
748,113396,121776
749,118084,114919
750,102948,110640
751,118084,118561
752,114919,0
753,118084,0
754,112296,121232
755,116471,113292
756,113217,113217
757,117404,0
758,117404,118084
759,117404,117579
760,117404,114919
761,112296,112296
762,117404,113961
763,117404,113217
764,105495,118084
765,112063,0
766,124715,114694
767,112063,118084
768,112063,124715
769,118246,0
770,112063,118218
771,112063,115162
772,30662,0
773,115425,118084
774,117949,0
775,30662,114919
776,105250,114694
777,119366,118246
778,119366,112063
779,117403,0
780,114997,117467
781,119366,117404
782,119366,118216
783,114997,112063
784,110640,117949
785,114782,120270
786,110640,117467
787,34179,118218
788,34179,114782
789,4656,30662
790,81314,0
791,94140,119657
792,94140,104464
793,114782,112524
794,94140,1192
795,94140,113217
796,94140,122577
797,115743,4656
798,114317,119366
799,114317,119366
800,115743,119366
801,114317,117404
802,114317,117404
803,114782,116791
804,118676,110640
805,104584,81314
806,118784,114782
807,120922,0
808,113362,117467
809,113362,114919
810,113362,0
811,124784,120922
812,124784,4656
813,124784,119366
814,116481,114694
815,116481,114919
816,117459,13254
817,118784,0
818,102955,117467
819,114456,117448
820,110640,42005
821,111961,13254
822,42005,110640
823,118800,0
824,113312,0
825,113312,0
826,111852,117467
827,111852,113930
828,102124,0
829,113413,102124
830,111852,4656
831,732,0
832,112975,0
833,125805,0
834,101966,0
835,125805,108263
836,117608,117375
837,116384,0
838,116384,94140
839,113500,0
840,125805,117467
841,104586,0
842,113500,113413
843,125805,0
844,113500,105390
845,104586,0
846,104586,0
847,124670,125805
848,113362,125805
849,116596,117404
850,124670,0
851,124670,116384
852,113362,116384
853,111927,0
854,116596,114919
855,124670,118800
856,124670,4656
857,111927,114694
858,102372,102948
859,117875,0
860,111927,0
861,102372,0
862,124670,124715
863,124646,0
864,35480,113362
865,125805,4656
866,125805,124670
867,117875,117448
868,35480,113413
869,125805,30662
870,125805,117404
871,57306,0
872,57220,0
873,35480,0
874,35487,0
875,35480,116481
876,1204,0
877,122331,104586
878,122331,104586
879,104584,0
880,110636,112975
881,102372,113312
882,102372,0
883,104311,110640
884,111927,35487
885,112129,35480
886,112129,124670
887,121650,0
888,112129,124670
889,26142,0
890,112129,4656
891,35487,111927
892,121232,112296
893,108263,0
894,117805,0
895,117805,110640
896,100272,0
897,121232,120954
898,106112,116384
899,125643,115743
900,125643,114694
901,106112,120922
902,106112,0
903,99987,0
904,95204,4656
905,95204,116384
906,115020,0
907,115020,0
908,115020,106112
909,117875,117467
910,115020,120558
911,115020,104584
912,115020,110640
913,115020,15702
914,115020,113483
915,115020,111927
916,115020,111927
917,107243,0
918,117537,0
919,361,0
920,121770,0
921,118647,0
922,116471,0
923,118647,115020
924,116471,115020
925,118647,100272
926,123990,0
927,123990,121770
928,124646,116384
929,124646,118246
930,124646,104547
931,125515,0
932,117662,0
933,125515,125515
934,118647,0
935,112181,99987
936,125883,0
937,121736,117467
938,110640,118647
939,110640,117662
940,110640,116471
941,110640,118647
942,110640,107243
943,110640,112181
944,121076,113930
945,110640,99987
946,110640,104586
947,110640,113500
948,110640,101966
949,110640,125805
950,110640,124784
951,110640,4656
952,110640,116471
953,110640,125805
954,110640,110640
955,110640,113217
956,110640,104464
957,105396,0
958,110640,114782
959,113312,0
960,113312,110640
961,122768,0
962,112284,0
963,108845,0
964,108845,0
965,125674,117467
966,108845,0
967,113512,0
968,108845,124715
969,105774,0
970,37944,117467
971,117099,0
972,114120,0
973,104584,0
974,125674,0
975,124201,117448
976,17904,0
977,124201,114694
978,17904,110640
979,124201,125674
980,17904,125515
981,17904,115020
982,17904,117662
983,17904,113312
984,17904,125515
985,17904,116471
986,17904,110640
987,113166,125674
988,113166,361
989,113166,106112
990,113166,118784
991,34179,0
992,34179,117662
993,113166,0
994,113901,0
995,114782,361
996,35135,110640
997,34179,117875
998,113162,113901
999,113162,114694
1000,113618,110640
1001,121048,0
1002,116957,0
1003,103694,0
1004,121620,0
1005,112284,0
1006,121620,0
1007,110640,121620
1008,110640,112284
1009,110640,104584
1010,110640,108263
1011,111726,0
1012,104465,0
1013,111686,117467
1014,111686,113930
1015,111686,124715
1016,113312,114120
1017,124167,110640
1018,112079,0
1019,124670,110640
1020,20240,113901
1021,117634,112079
1022,117634,34179
1023,117634,17904
1024,112079,117634
1025,116973,125515
1026,112591,0
1027,112079,117662
1028,112079,116471
1029,117634,113312
1030,117634,117662
1031,114694,20240
1032,116973,0
1033,117634,125515
1034,104584,110640
1035,117634,115020
1036,116973,112079
1037,117634,116973
1038,102912,117467
1039,102912,15703
1040,102912,113930
1041,116973,117634
1042,117594,116973
1043,102912,121620
1044,102912,113162
1045,116973,117634
1046,116973,112079
1047,117608,0
1048,113541,114694
1049,115088,0
1050,121711,361
1051,113541,104465
1052,124630,121048
1053,124630,113162
1054,117609,0
1055,124630,124201
1056,117634,0
1057,116973,117634
1058,117030,0
1059,124630,108845
1060,117609,117609
1061,117594,0
1062,117609,117608
1063,116973,117594
1064,121711,0
1065,124630,114782
1066,117608,117609
1067,117634,117594
1068,117634,117030
1069,117594,117030
1070,117634,117594
1071,117568,117594
1072,112662,0
1073,110640,104465
1074,117568,0
1075,117579,0
1076,12443,121650
1077,117568,117579
1078,117579,117568
1079,12443,0
1080,117409,0
1081,112284,110640
1082,125643,104547
1083,94255,0
1084,14949,115088
1085,125643,0
1086,39388,117030
1087,125772,117579
1088,120115,94255
1089,104471,114694
1090,104471,124715
1091,112220,102948
1092,113656,117448
1093,117551,0
1094,115739,102948
1095,111852,113930
1096,111852,120558
1097,104547,112043
1098,104547,124646
1099,126391,0
1100,115086,0
1101,126391,115086
1102,126391,125643
1103,126391,94255
1104,126391,102912
1105,126391,113162
1106,105355,0
1107,121436,14949
1108,113540,110690
1109,121436,121048
1110,113744,0
1111,113744,110640
1112,12388,112288
1113,12388,0
1114,126391,15703
1115,126391,113930
1116,126391,111878
1117,124670,110640
1118,105540,110640
1119,104765,0
1120,118880,0
1121,118880,99987
1122,118880,104765
1123,112005,114674
1124,117467,110640
1125,117467,117551
1126,117467,125643
1127,117467,94255
1128,122329,105355
1129,102542,110640
1130,112063,0
1131,119087,0
1132,112063,117634
1133,112063,112662
1134,112063,112591
1135,112063,112063
1136,112063,125772
1137,113618,0
1138,112284,115086
1139,117143,110640
1140,113618,15703
1141,15703,0
1142,102542,4512
1143,113618,126391
1144,15703,112662
1145,113618,115086
1146,15703,15703
1147,113618,126391
1148,118610,118880
1149,15703,17904
1150,15703,113312
1151,15703,116471
1152,113618,12443
1153,15703,119087
1154,15703,112063
1155,117384,0
1156,15703,117551
1157,105661,0
1158,104425,117448
1159,114782,0
1160,114782,105661
1161,110640,111726
1162,114782,15703
1163,110640,15703
1164,114782,119087
1165,114782,112063
1166,110640,119087
1167,110640,118610
1168,114782,117579
1169,110640,118880
1170,110640,104765
1171,114782,117609
1172,110640,117634
1173,110640,110640
1174,110640,110640
1175,117459,116973
1176,110640,117609
1177,111404,110640
1178,112284,0
1179,117203,112063
1180,118722,117467
1181,113021,0
1182,116706,0
1183,117459,0
1184,111852,0
1185,101229,116973
1186,116706,117662
1187,101229,112591
1188,116706,116706
1189,121054,0
1190,121054,116957
1191,114782,0
1192,116706,117203
1193,116706,116973
1194,114782,112662
1195,116706,112079
1196,114782,112591
1197,114782,112079
1198,114782,117662
1199,118116,0
1200,103961,113541
1201,103961,0
1202,103961,0
1203,103961,0
1204,126376,117448
1205,117820,0
1206,105396,117467
1207,105396,113930
1208,115162,0
1209,115739,117551
1210,115739,116706
1211,124670,110640
1212,124670,117467
1213,105205,117384
1214,105205,119087
1215,111746,0
1216,105205,12443
1217,113082,111746
1218,113084,111746
1219,105205,121048
1220,105205,113901
1221,113084,0
1222,113082,0
1223,111746,113082
1224,111746,113084
1225,124749,113082
1226,124749,111746
1227,113084,113082
1228,124749,115162
1229,124749,103961
1230,113082,124749
1231,111746,124749
1232,113082,113084
1233,111746,113084
1234,113084,124749
1235,111852,113082
1236,111852,113082
1237,111852,113084
1238,111852,118116
1239,111746,113082
1240,15797,110640
1241,111746,111852
1242,111930,0
1243,111746,124749
1244,124480,110640
1245,124201,113082
1246,124201,103961
1247,124201,111852
1248,124201,124749
1249,124480,119822
1250,117810,116973
1251,111885,113082
1252,124480,113082
1253,111885,113084
1254,113485,0
1255,124480,113021
1256,111885,124749
1257,117810,111495
1258,110640,117820
1259,117810,112176
1260,124480,0
1261,111885,0
1262,111746,113485
1263,113485,111746
1264,110640,116706
1265,113084,111746
1266,110640,117409
1267,121650,12443
1268,121650,0
1269,121650,104465
1270,112079,111930
1271,112079,119087
1272,112079,117551
1273,112079,112079
1274,106112,124646
1275,8981,117467
1276,106112,116384
1277,8981,124749
1278,121650,0
1279,117375,0
1280,113362,118647
1281,8981,0
1282,121650,115162
1283,111782,117634
1284,116396,0
1285,114993,117467
1286,106112,0
1287,111782,0
1288,114993,0
1289,113362,106112
1290,113091,0
1291,113091,113500
1292,114778,8981
1293,114778,0
1294,113413,113091
1295,19583,8981
1296,19583,114778
1297,19583,113084
1298,114782,111746
1299,114782,113485
1300,117465,0
1301,114782,111930
1302,127188,121650
1303,120113,114993
1304,117465,117111
1305,104853,0
1306,117024,117403
1307,120113,0
1308,117465,0
1309,102912,0
1310,126376,114782
1311,8981,113021
1312,8981,117465
1313,112771,117465
1314,8981,111746
1315,116906,117467
1316,116906,8981
1317,116906,120113
1318,116217,117467
1319,116217,15703
1320,117375,0
1321,106565,0
1322,115587,8981
1323,106565,17904
1324,122560,110640
1325,115587,117467
1326,122560,114782
1327,122560,110640
1328,106565,111782
1329,115587,113930
1330,116022,0
1331,121138,0
1332,116350,0
1333,116350,114694
1334,117810,114782
1335,117810,117568
1336,113565,110640
1337,117375,116350
1338,117810,116706
1339,124201,110640
1340,121736,117375
1341,108283,117375
1342,124201,13254
1343,108283,121138
1344,124201,113082
1345,124201,30662
1346,114694,124715
1347,127374,0
1348,127388,0
1349,122732,114694
1350,122732,127374
1351,103479,0
1352,116025,0
1353,116025,121650
1354,116025,104465
1355,116025,103961
1356,122732,117467
1357,110640,102912
1358,122732,113162
1359,117472,116022
1360,122732,113901
1361,117472,117375
1362,117472,117375
1363,105774,0
1364,118676,110640
1365,122732,127388
1366,110640,124480
1367,110640,105774
1368,110640,116025
1369,113565,0
1370,120113,108845
1371,110640,116022
1372,120113,114782
1373,110640,106565
1374,117460,0
1375,113621,113565
1376,110640,117375
1377,110640,111930
1378,113621,121650
1379,110640,126376
1380,110640,121054
1381,110640,112284
1382,101711,103479
1383,101711,117465
1384,118740,117467
1385,101711,117465
1386,110640,117409
1387,110640,103694
1388,110640,113166
1389,110640,113512
1390,117417,0
1391,110640,110640
1392,122690,0
1393,122690,104586
1394,113081,0
1395,113081,117467
1396,117381,117467
1397,117381,15703
1398,125480,117467
1399,114388,110640
1400,111326,0
1401,114388,0
1402,125480,116350
1403,125480,113084
1404,125480,116906
1405,110640,114388
1406,116375,125480
1407,116996,4656
1408,125746,124670
1409,112284,110640
1410,125746,117459
1411,125746,110640
1412,125746,12388
1413,125746,13254
1414,116996,0
1415,116996,118804
1416,103047,0
1417,112284,0
1418,103047,0
1419,103047,112079
1420,116996,118804
1421,104584,0
1422,125746,113565
1423,125746,127374
1424,125746,116906
1425,125746,125805
1426,125746,113362
1427,125746,4656
1428,125746,808
1429,124071,0
1430,114456,0
1431,125746,103047
1432,125746,103047
1433,126981,118610
1434,126981,102372
1435,113961,0
1436,113961,124071
1437,113961,103047
1438,117459,111746
1439,125480,0
1440,94234,125480
1441,94234,113961
1442,94234,103047
1443,116707,0
1444,116707,122732
1445,94234,0
1446,114065,0
1447,114065,0
1448,114418,110640
1449,1788,0
1450,103047,103047
1451,114782,94234
1452,115608,0
1453,110640,114065
1454,110640,117417
1455,125674,0
1456,732,113512
1457,113150,115608
1458,113150,114782
1459,113150,125480
1460,103047,106565
1461,116255,0
1462,116259,110640
1463,116259,114694
1464,110640,114782
1465,110640,116255
1466,113359,1788
1467,125674,124670
1468,113359,0
1469,100272,118647
1470,111879,117467
1471,111879,113359
1472,111879,116255
1473,113565,0
1474,113359,113565
1475,113359,111879
1476,113359,114871
1477,113359,104425
1478,113565,113359
1479,111495,116255
1480,111495,125480
1481,111495,113961
1482,111495,117375
1483,111495,105661
1484,113605,0
1485,410,0
1486,104584,0
1487,104228,113565
1488,104228,117417
1489,125267,114694
1490,105355,122329
1491,114090,113359
1492,114090,104584
1493,114090,113150
1494,114090,0
1495,111326,111326
1496,111326,111326
1497,111326,104584
1498,111326,116255
1499,111326,125480
1500,104731,125480
1501,119466,0
1502,119466,0
1503,104214,113605
1504,104214,113359
1505,104214,111879
1506,104214,125674
1507,104214,119466
1508,104214,119466
1509,116405,0
1510,110640,110640
1511,119466,0
1512,119466,117448
1513,119466,104214
1514,113166,104584
1515,113166,113961
1516,113166,124071
1517,112181,119466
1518,113166,112284
1519,113166,0
1520,103961,117472
1521,103961,116396
1522,103961,103961
1523,104584,104584
1524,117288,0
1525,104584,0
1526,113677,0
1527,113677,117288
1528,113677,113605
1529,113677,118824
1530,113677,13254
1531,117459,116706
1532,117459,112079
1533,117459,0
1534,113162,113166
1535,113162,0
1536,114782,113162
1537,117030,117568
1538,111404,0
1539,117030,117634
1540,111404,113162
1541,111404,113166
1542,117030,116973
1543,111404,116471
1544,111404,116405
1545,117030,112079
1546,111404,117375
1547,113312,111404
1548,113312,113162
1549,113312,103961
1550,117375,117472
1551,117375,110640
1552,117375,111495
1553,113605,104214
1554,115346,0
1555,113605,113677
1556,113312,104465
1557,111891,15703
1558,113312,121650
1559,116762,104214
1560,111891,111404
1561,111891,113162
1562,111891,117459
1563,117375,0
1564,111891,104584
1565,104586,104547
1566,106823,113162
1567,113498,0
1568,111775,117467
1569,113498,112296
1570,124784,117288
1571,99987,0
1572,110640,117375
1573,117782,0
1574,121564,0
1575,116892,104547
1576,116892,114694
1577,117925,117467
1578,117375,110640
1579,112775,113621
1580,112775,127374
1581,115739,0
1582,34179,115739
1583,117925,113359
1584,117837,0
1585,1065,0
1586,117925,116707
1587,1065,113162
1588,34179,110640
1589,117837,113677
1590,117925,110640
1591,118504,0
1592,123391,110640
1593,1065,116255
1594,117925,113621
1595,117925,122732
1596,117634,0
1597,117925,116906
1598,105250,113162
1599,102372,0
1600,117925,113618
1601,361,113677
1602,361,117288
1603,113082,0
1604,117925,124630
1605,111885,0
1606,112883,0
1607,113082,111885
1608,113755,110640
1609,111746,0
1610,111885,113082
1611,117925,808
1612,113082,111746
1613,111885,111746
1614,361,0
1615,117925,808
1616,111746,111885
1617,113755,102372
1618,111746,113082
1619,361,121711
1620,117509,110640
1621,1280,122690
1622,1280,122331
1623,1280,104586
1624,361,114782
1625,1280,114674
1626,1280,104989
1627,117509,110640
1628,117509,110640
1629,39854,0
1630,117925,116255
1631,1280,105165
1632,1280,18161
1633,1280,112293
1634,117509,113082
1635,1280,121776
1636,1280,121776
1637,4383,0
1638,110640,117782
1639,4383,111885
1640,113691,125746
1641,113691,0
1642,103961,99987
1643,103961,99987
1644,116025,34179
1645,116025,118504
1646,116025,111746
1647,116025,113691
1648,117568,117810
1649,117579,114782
1650,117579,125772
1651,113084,0
1652,113084,111746
1653,113084,113084
1654,112775,0
1655,112775,114782
1656,113084,0
1657,103051,0
1658,116924,103051
1659,106324,0
1660,106324,114782
1661,113485,0
1662,117343,0
1663,102768,117467
1664,117343,113498
1665,102768,0
1666,117343,113629
1667,117343,112667
1668,117343,111852
1669,117343,123984
1670,117837,114694
1671,116706,103500
1672,118369,111891
1673,116601,0
1674,127374,114694
1675,117467,0
1676,117662,0
1677,117467,117608
1678,103048,116601
1679,116143,116601
1680,117662,117662
1681,116318,113082
1682,110640,113755
1683,110640,117662
1684,110640,113485
1685,110640,117467
1686,124777,124646
1687,124777,115086
1688,110640,4383
1689,117381,113677
1690,124777,113081
1691,117465,8981
1692,124777,1788
1693,117381,117925
1694,110640,103961
1695,117381,113565
1696,117381,101711
1697,118676,110640
1698,114090,113930
1699,117381,0
1700,114090,110640
1701,120954,112296
1702,117381,113081
1703,117381,102768
1704,104586,126376
1705,115004,117467
1706,104586,113755
1707,115004,15703
1708,116131,39854
1709,117381,117381
1710,117381,114694
1711,120954,0
1712,105098,110640
1713,104586,0
1714,105098,12388
1715,103047,104465
1716,94234,0
1717,110640,0
1718,110640,114782
