,source,target
235,212798,110640
236,221238,0
237,221964,110667
238,220959,0
239,218219,0
240,224227,0
241,218165,0
242,218219,0
243,221964,0
244,211741,0
245,220959,0
246,211483,218165
247,218219,0
248,211483,0
249,215336,0
250,214318,0
251,225404,0
252,220524,212798
253,220524,220959
254,220524,225826
255,221964,0
256,221972,0
257,218009,0
258,218009,0
259,218009,0
260,222992,0
261,225805,106071
262,218009,0
263,226707,0
264,218699,0
265,225997,0
266,218009,0
267,225389,0
268,227084,0
269,225389,0
270,227084,110667
271,218009,0
272,225389,0
273,226088,0
274,226088,0
275,226088,0
276,221281,0
277,211421,211457
278,221972,0
279,211421,0
280,227361,0
281,211476,0
282,219468,110640
283,211421,0
284,211476,0
285,219538,0
286,220014,0
287,222567,0
288,222567,0
289,216792,218165
290,222567,0
291,211421,0
292,213493,0
293,224432,0
294,218352,0
295,224432,0
296,226088,0
297,216792,0
298,216792,0
299,222880,0
300,216792,0
301,226088,0
302,221789,211421
303,221789,220959
304,216792,0
305,220979,0
306,222567,0
307,221972,0
308,226088,0
309,220979,222052
310,222567,0
311,216792,0
312,216792,0
313,226088,0
314,226088,219415
315,226088,0
316,222567,0
317,218289,0
318,216431,0
319,220135,212798
320,220135,222567
321,227045,0
322,227045,0
323,227377,0
324,218289,214121
325,218289,217678
326,227377,0
327,222880,0
328,224110,0
329,224110,0
330,224110,0
331,224110,0
332,216431,0
333,212395,0
334,227377,0
335,225517,0
336,225404,0
337,216431,0
338,225517,0
339,218009,215191
340,227377,0
341,218042,0
342,220524,0
343,227377,225517
344,220025,0
345,212367,0
346,211483,218009
347,211483,216792
348,212367,0
349,221972,0
350,221972,220388
351,221972,0
352,218009,0
353,218009,0
354,218009,0
355,110667,0
356,110667,0
357,221972,222567
358,110667,0
359,217418,0
360,223493,211421
361,212798,0
362,223664,0
363,225976,0
364,217418,0
365,217418,0
366,222042,0
367,225006,0
368,222042,0
369,225517,0
370,212798,0
371,225602,0
372,225602,217901
373,225602,219517
374,222371,0
375,213753,225517
376,110636,0
377,215491,0
378,222371,0
379,110636,0
380,213753,0
381,223072,0
382,223072,0
383,110636,0
384,217418,0
385,213753,0
386,217418,223072
387,222209,0
388,213753,110640
389,223072,0
390,217418,0
391,110636,0
392,110636,0
393,110636,0
394,223493,0
395,223072,0
396,110636,0
397,110636,0
398,110636,0
399,217418,0
400,110636,0
401,224597,0
402,223072,0
403,110636,0
404,110636,0
405,227338,0
406,223493,0
407,217418,0
408,222042,0
409,224315,213810
410,219164,0
411,219164,223072
412,217418,0
413,219164,224597
414,219164,219618
415,215468,0
416,222052,0
417,219164,0
418,216622,223072
419,222052,0
420,220959,213810
421,215468,0
422,219164,216205
423,220959,0
424,222116,0
425,219468,0
426,219164,218002
427,219850,0
428,222116,223850
429,222116,223850
430,222116,222116
431,222052,0
432,219164,215362
433,223728,0
434,219164,216431
435,219164,222411
436,218786,0
437,218786,0
438,224637,215191
439,223728,0
440,224637,218060
441,218165,0
442,218786,0
443,218786,0
444,217138,222113
445,218786,0
446,221705,0
447,221739,212503
448,213360,0
449,225826,0
450,221705,0
451,225826,0
452,225826,0
453,225826,0
454,223402,0
455,227078,218009
456,204830,218116
457,204830,218116
458,225826,0
459,225826,0
460,225826,0
461,220167,0
462,225826,223072
463,217901,0
464,220524,0
465,219850,0
466,217901,0
467,223235,0
468,218116,0
469,220167,215468
470,213667,0
471,225826,0
472,222209,0
473,225826,0
474,222992,0
475,220167,0
476,220167,0
477,216187,222052
478,225826,0
479,222363,0
480,222209,0
481,220167,0
482,219468,0
483,216431,0
484,219468,0
485,224110,0
486,225404,221705
487,224597,0
488,225404,222363
489,224597,0
490,223915,0
491,218411,0
492,223915,0
493,218411,110667
494,218705,0
495,218411,225826
496,220167,222052
497,218411,0
498,218219,0
499,217097,0
500,221780,211421
501,217097,0
502,218219,0
503,224110,0
504,218411,0
505,218411,0
506,219538,214318
507,219538,225389
508,218411,0
509,219538,219393
510,218009,225517
511,217423,211421
512,218009,220959
513,220872,0
514,221273,0
515,218219,0
516,222567,0
517,221780,219517
518,224557,215191
519,221838,0
520,224557,0
521,219850,0
522,222567,0
523,219850,0
524,227377,110636
525,219850,0
526,220979,0
527,217423,217430
528,221786,215824
529,217423,221794
530,225798,216694
531,219850,0
532,225404,217418
533,217423,217427
534,220979,110667
535,218219,0
536,225404,225826
537,224711,0
538,225798,0
539,224711,211421
540,225798,225798
541,218219,0
542,220979,0
543,217122,0
544,226212,226212
545,225171,211421
546,225798,0
547,125647,211421
548,225404,0
549,125647,218265
550,225798,225798
551,125647,0
552,220979,0
553,219375,0
554,225798,0
555,219375,0
556,225798,225798
557,219375,0
558,225798,0
559,219375,0
560,219375,0
561,225798,225798
562,219375,0
563,225798,0
564,219375,0
565,225798,225798
566,219375,0
567,225798,0
568,225798,225798
569,219375,0
570,225798,0
571,219375,0
572,225798,225798
573,219375,0
574,219375,0
575,212527,0
576,219375,0
577,212527,0
578,219375,0
579,218108,0
580,219375,0
581,218108,0
582,219375,0
583,225976,110636
584,219375,0
585,212367,0
586,227018,0
587,212367,0
588,218009,219850
589,212367,0
590,218009,212798
591,222992,0
592,227084,219375
593,218021,220979
594,221802,0
595,225389,211476
596,214115,0
597,218021,0
598,218021,0
599,214329,0
600,224424,0
601,216431,0
602,225389,225826
603,213521,0
604,225389,225826
605,213521,0
606,211815,211815
607,218021,0
608,225937,0
609,216431,0
610,227398,0
611,225937,211421
612,225937,218265
613,224976,223915
614,224984,219375
615,221245,0
616,221780,0
617,221245,0
618,227286,211421
619,221245,0
620,212591,220979
621,220959,0
622,218042,0
623,220959,0
624,217901,0
625,216518,0
626,221797,0
627,211466,0
628,14949,0
629,216518,0
630,219375,0
631,216518,0
632,212968,0
633,225690,0
634,212968,219375
635,219375,0
636,220959,0
637,222602,0
638,227377,0
639,219375,0
640,225690,211421
641,221838,0
642,217853,0
643,211572,0
644,226103,222749
645,221944,0
646,227377,0
647,219375,0
648,227377,0
649,212968,0
650,217853,212367
651,211466,0
652,219375,0
653,212968,225878
654,217853,0
655,227377,0
656,219468,0
657,211466,0
658,217853,212798
659,221944,0
660,225694,0
661,227377,0
662,221944,0
663,221245,219375
664,221245,223786
665,227377,0
666,227377,0
667,215091,211421
668,225867,0
669,221241,0
670,221245,0
671,219375,0
672,222992,0
673,212968,0
674,211741,0
675,219375,0
676,223069,0
677,227266,0
678,227268,0
679,227377,225826
680,225926,0
681,227266,0
682,223069,0
683,221794,220959
684,222602,0
685,227266,0
686,221794,0
687,227099,0
688,219375,0
689,221245,0
690,223069,0
691,213521,211421
692,221234,0
693,213521,0
694,225926,0
695,216431,0
696,212968,223936
697,216431,0
698,219375,0
699,216622,0
700,213521,0
701,223069,218265
702,223069,217901
703,223664,0
704,223648,0
705,219375,0
706,211476,0
707,216483,0
708,211585,0
709,224198,0
710,221104,211421
711,223069,212503
712,213211,0
713,224476,0
714,221104,0
715,216622,0
716,211513,0
717,219850,0
718,221104,0
719,211611,0
720,223009,0
721,219850,0
722,217517,0
723,220167,0
724,222778,0
725,217450,0
726,212503,0
727,211502,0
728,211611,217901
729,223069,222113
730,216328,0
731,218108,0
732,220256,0
733,219398,0
734,223009,0
735,211572,222052
736,217517,0
737,211580,0
738,227268,0
739,222280,0
740,211572,0
741,223069,214121
742,222280,0
743,227266,0
744,218108,0
745,227018,0
746,223009,0
747,217097,0
748,227268,0
749,220167,0
750,222785,0
751,212968,0
752,227266,212224
753,222785,0
754,227268,0
755,211503,0
756,222785,0
757,227268,0
758,219538,0
759,223009,0
760,227398,0
761,216622,0
762,227266,219468
763,224557,0
764,227377,216792
765,223080,225517
766,227266,227268
767,222582,0
768,226212,0
769,211513,0
770,222582,0
771,222426,0
772,217206,0
773,227398,0
774,222678,0
775,226212,0
776,227398,0
777,211520,0
778,221794,0
779,226212,226212
780,221815,0
781,220045,0
782,227266,0
783,226212,0
784,221794,0
785,219468,0
786,223009,0
787,212876,213926
788,218250,217971
789,216622,0
790,215945,0
791,224110,220959
792,227377,0
793,214644,0
794,219850,110636
795,227377,222582
796,224110,0
797,221793,211421
798,221794,0
799,219850,218219
800,227377,221794
801,224110,0
802,216187,0
803,212876,0
804,219468,0
805,223069,0
806,224110,0
807,214644,0
808,215945,0
809,212876,0
810,217450,0
811,215945,0
812,223069,0
813,225798,218009
814,227377,0
815,223069,0
816,224110,0
817,215945,0
818,225798,223728
819,213926,0
820,217573,0
821,220045,0
822,221815,0
823,225798,224110
824,227377,0
825,224110,0
826,212968,0
827,212876,0
828,212876,0
829,221944,0
830,212876,0
831,221944,212968
832,106071,106071
833,225926,0
834,219398,222785
835,225293,211421
836,219375,0
837,221794,0
838,212876,0
839,219398,0
840,221944,0
841,227377,0
842,225293,218265
843,223952,211421
844,225926,217901
845,221944,0
846,221944,0
847,221944,0
848,221944,0
849,221944,0
850,221944,221944
851,212503,0
852,219375,0
853,216792,0
854,221944,217901
855,227268,0
856,222567,0
857,219375,0
858,217971,211421
859,213926,225404
860,226385,211421
861,227377,0
862,219375,0
863,221944,0
864,227377,219398
865,219375,0
866,226385,222113
867,211611,212968
868,211815,222113
869,219375,0
870,226385,214826
871,225602,0
872,221944,0
873,213360,0
874,211611,0
875,211462,0
876,221739,0
877,221944,220979
878,226385,220165
879,213926,0
880,211611,0
881,220701,0
882,211611,223072
883,215945,0
884,225695,0
885,211611,0
886,227266,212018
887,211462,0
888,211611,0
889,211611,0
890,227266,0
891,220127,0
892,211462,0
893,211611,0
894,223072,227266
895,225602,0
896,221901,0
897,211462,0
898,225692,0
899,221901,0
900,221944,0
901,219398,0
902,211443,0
903,221944,0
904,221944,0
905,227266,0
906,217072,221794
907,221815,0
908,122598,0
909,221238,0
910,225800,0
911,222426,0
912,217072,216792
913,227266,0
914,219398,0
915,215815,0
916,211815,0
917,221283,0
918,221944,211462
919,217573,0
920,221944,212018
921,227266,0
922,221944,218786
923,221944,0
924,211443,0
925,221944,216792
926,227266,0
927,225293,0
928,221944,227377
929,217072,0
930,221901,0
931,224063,0
932,219375,211462
933,221283,0
934,222280,0
935,211443,211443
936,219375,227266
937,217072,0
938,225404,0
939,211443,0
940,219375,0
941,219398,0
942,217072,219398
943,219375,0
944,211443,0
945,217072,213667
946,222811,221878
947,227266,0
948,219398,227377
949,219398,217072
950,227266,0
951,224444,0
952,222280,0
953,227266,0
954,217072,216187
955,224767,0
956,223093,0
957,211611,0
958,224767,0
959,218091,0
960,227266,0
961,225293,211421
962,217072,0
963,217072,0
964,227268,0
965,211611,0
966,218091,0
967,219398,0
968,227266,0
969,216622,0
970,215945,0
971,222858,0
972,227268,0
973,215945,219398
974,216622,0
975,219375,0
976,122598,0
977,219398,0
978,219375,0
979,225926,0
980,227266,0
981,217072,0
982,224767,219164
983,222280,0
984,212798,0
985,219375,227266
986,122598,0
987,227266,0
988,225926,0
989,224767,0
990,221944,0
991,212798,225798
992,212968,219375
993,212968,0
994,219882,0
995,225293,219164
996,221944,217072
997,211443,0
998,218250,0
999,219375,223848
1000,225826,0
1001,211611,0
1002,221802,0
1003,218250,0
1004,221944,0
1005,211443,0
1006,212968,227377
1007,222116,0
1008,220388,0
1009,221780,219375
1010,122598,0
1011,211611,0
1012,213365,0
1013,223009,223009
1014,218250,0
1015,218250,0
1016,216622,219375
1017,219207,0
1018,116909,0
1019,221794,0
1020,213365,0
1021,220959,0
1022,221794,0
1023,227268,0
1024,221705,0
1025,219398,122598
1026,212583,110639
1027,225827,0
1028,212968,0
1029,227203,0
1030,212018,0
1031,227268,0
1032,215416,0
1033,221838,0
1034,227377,0
1035,219375,0
1036,217517,0
1037,219375,0
1038,215811,0
1039,227377,0
1040,221789,0
1041,217992,0
1042,217992,0
1043,221802,0
1044,211891,0
1045,219538,0
1046,219375,0
1047,217992,211781
1048,219375,224767
1049,224216,0
1050,219538,0
1051,219375,0
1052,224216,0
1053,217992,217992
1054,219375,0
1055,224444,0
1056,221780,220657
1057,224446,0
1058,224446,0
1059,225926,0
1060,217992,0
1061,225404,0
1062,217992,0
1063,221793,0
1064,221780,0
1065,211537,0
1066,217992,0
1067,222426,0
1068,219983,0
1069,213553,0
1070,212559,0
1071,221797,0
1072,225798,222567
1073,217992,0
1074,225404,0
1075,213553,0
1076,213521,0
1077,221789,219375
1078,221797,211421
1079,221944,0
1080,221797,218265
1081,219983,0
1082,221944,0
1083,225404,0
1084,219645,0
1085,225926,225692
1086,221797,220959
1087,216431,0
1088,225926,0
1089,211447,0
1090,227377,225404
1091,221815,0
1092,226503,0
1093,216518,219468
1094,226503,217901
1095,219850,0
1096,216518,216431
1097,217992,0
1098,221789,0
1099,222116,0
1100,211552,0
1101,224198,0
1102,221815,0
1103,222116,0
1104,211781,0
1105,218009,0
1106,219850,0
1107,221266,0
1108,220388,0
1109,214882,0
1110,223407,0
1111,123616,0
1112,219393,0
1113,123616,0
1114,225740,0
1115,214882,222209
1116,216431,0
1117,212876,221944
1118,213999,211815
1119,216431,0
1120,226967,0
1121,218002,211781
1122,218165,226212
1123,223853,0
1124,222760,0
1125,218002,224557
1126,216792,220959
1127,221797,0
1128,221275,222280
1129,216792,216431
1130,222423,0
1131,225404,0
1132,223853,223853
1133,223019,220735
1134,227266,0
1135,219393,0
1136,218009,0
1137,223853,0
1138,218002,226817
1139,218165,0
1140,227152,0
1141,216792,0
1142,217992,211781
1143,223853,213999
1144,212968,0
1145,222426,0
1146,223853,213999
1147,219393,0
1148,123616,0
1149,217992,225740
1150,216792,0
1151,217992,224557
1152,222900,0
1153,212968,0
1154,223853,0
1155,226112,0
1156,216784,0
1157,216792,0
1158,221901,0
1159,220843,213999
1160,218889,0
1161,217174,0
1162,225926,0
1163,218889,0
1164,214077,0
1165,116909,122598
1166,221901,215416
1167,212968,223080
1168,220388,217901
1169,214077,0
1170,221791,0
1171,116909,122598
1172,213365,0
1173,219850,222900
1174,219850,0
1175,225297,0
1176,223900,0
1177,224225,0
1178,213360,0
1179,225740,0
1180,216784,0
1181,213360,0
1182,227097,0
1183,212968,0
1184,219850,0
1185,211815,211815
1186,225204,0
1187,217132,0
1188,218445,0
1189,218699,0
1190,212968,0
1191,219983,0
1192,223945,0
1193,216792,216792
1194,223900,0
1195,221184,0
1196,219850,0
1197,223020,0
1198,225826,0
1199,219468,216622
1200,211462,0
1201,222454,0
1202,14949,0
1203,221780,0
1204,213360,0
1205,219850,0
1206,216187,220959
1207,212968,0
1208,214263,0
1209,219850,0
1210,216205,0
1211,220478,0
1212,220491,221789
1213,211540,214263
1214,219850,0
1215,217294,0
1216,219850,0
1217,217992,221901
1218,216205,0
1219,218699,0
1220,219764,0
1221,212968,0
1222,222760,0
1223,216370,110640
1224,219850,0
1225,211462,0
1226,212968,0
1227,219850,0
1228,211462,0
1229,219850,0
1230,212968,0
1231,218108,0
1232,224561,0
1233,219850,0
1234,212968,220979
1235,220478,220959
1236,223020,0
1237,216431,0
1238,219850,0
1239,213360,0
1240,211540,0
1241,220478,0
1242,223020,0
1243,222426,0
1244,214882,0
1245,221802,0
1246,217992,217072
1247,216622,0
1248,219850,0
1249,211462,0
1250,217992,0
1251,218108,0
1252,227018,0
1253,217992,225740
1254,221245,0
1255,218699,220491
1256,223020,0
1257,215945,0
1258,227377,222423
1259,227018,0
1260,212798,0
1261,214882,0
1262,223020,0
1263,218699,0
1264,211462,0
1265,215820,0
1266,216784,0
1267,211537,0
1268,216792,211462
1269,222426,0
1270,218699,219850
1271,219289,0
1272,227377,0
1273,216784,0
1274,227266,0
1275,214882,0
1276,217072,0
1277,222899,0
1278,220165,0
1279,217072,217901
1280,211781,225740
1281,215945,0
1282,225926,0
1283,225070,211421
1284,213365,0
1285,214882,0
1286,123616,0
1287,224561,0
1288,211537,220165
1289,218350,0
1290,225926,0
1291,218116,0
1292,217072,0
1293,225926,0
1294,215820,0
1295,220196,0
1296,213360,0
1297,222567,0
1298,220165,0
1299,218116,0
1300,221802,0
1301,222363,222113
1302,216518,0
1303,213360,0
1304,212798,0
1305,212607,0
1306,212607,0
1307,223915,219375
1308,224446,0
1309,212607,212607
1310,220643,0
1311,223915,213521
1312,216518,0
1313,223894,0
1314,223915,216431
1315,221802,225826
1316,218116,0
1317,211447,0
1318,220165,0
1319,212607,0
1320,219164,0
1321,224561,0
1322,215820,219764
1323,213360,0
1324,220165,0
1325,225728,0
1326,213360,0
1327,220127,0
1328,225792,0
1329,213360,0
1330,220165,0
1331,220196,0
1332,223096,0
1333,213360,0
1334,219164,0
1335,213360,0
1336,216518,0
1337,220165,220165
1338,221901,0
1339,221802,211443
1340,221275,0
1341,225204,0
1342,223096,0
1343,220045,0
1344,217072,223011
1345,221275,0
1346,218108,0
1347,217072,221238
1348,218116,0
1349,216187,214121
1350,215945,0
1351,221901,0
1352,225204,0
1353,221802,0
1354,216622,0
1355,221838,0
1356,218108,0
1357,223707,0
1358,216622,0
1359,223444,0
1360,216187,0
1361,212018,0
1362,225204,218265
1363,227183,0
1364,222426,217901
1365,218116,0
1366,212968,0
1367,216622,0
1368,219164,225204
1369,215422,0
1370,219164,0
1371,216622,0
1372,221897,0
1373,219164,219164
1374,212018,0
1375,212968,0
1376,212149,0
1377,227073,0
1378,227266,219375
1379,217308,0
1380,212018,221901
1381,225204,0
1382,216622,0
1383,218116,0
1384,217716,0
1385,224005,0
1386,223900,0
1387,223848,0
1388,216792,221901
1389,223235,0
1390,211537,0
1391,216191,0
1392,217419,0
1393,225805,214882
1394,225204,0
1395,223848,0
1396,211460,0
1397,212018,0
1398,223848,0
1399,219164,0
1400,212018,0
1401,217992,0
1402,212018,219375
1403,222363,211421
1404,217992,217992
1405,211460,0
1406,226967,0
1407,212018,0
1408,227377,0
1409,212018,0
1410,225805,0
1411,212018,0
1412,211483,0
1413,222863,225826
1414,211483,225798
1415,217419,0
1416,211483,221245
1417,227084,0
1418,222052,0
1419,224198,0
1420,227007,0
1421,218122,0
1422,225517,0
1423,216792,0
1424,218786,0
1425,220524,216518
1426,216792,216792
1427,216431,221283
1428,220524,226212
1429,215191,0
1430,216792,0
1431,220524,0
1432,225792,0
1433,218786,0
1434,215422,0
1435,211537,0
1436,224006,0
1437,212018,0
1438,213667,0
1439,225728,0
1440,218002,0
1441,217992,0
1442,220167,219764
1443,219164,0
1444,223553,0
1445,223915,0
1446,219164,0
1447,216792,0
1448,220167,223848
1449,217992,225517
1450,223915,0
1451,211418,0
1452,223948,211459
1453,220167,0
1454,211460,0
1455,223948,0
1456,219850,0
1457,221641,0
1458,219164,0
1459,217072,0
1460,223915,217901
1461,211418,0
1462,211460,222900
1463,225987,0
1464,212968,0
1465,220805,110636
1466,223069,212018
1467,221739,0
1468,221802,0
1469,216792,0
1470,211418,0
1471,224561,0
1472,211460,0
1473,223069,219375
1474,227084,0
1475,220959,0
1476,223948,0
1477,213667,223235
1478,213999,0
1479,223069,213360
1480,211460,0
1481,218219,0
1482,225517,220623
1483,214318,0
1484,213999,0
1485,221893,0
1486,221944,0
1487,224110,0
1488,220959,0
1489,213193,0
1490,216174,0
1491,218219,0
1492,221893,0
1493,224110,0
1494,220959,0
1495,220109,0
1496,218219,0
1497,221893,221893
1498,211666,0
1499,213667,0
1500,218165,218116
1501,219653,0
1502,221944,0
1503,219850,0
1504,218219,0
1505,227377,0
1506,219850,0
1507,227042,0
1508,223915,0
1509,216431,0
1510,222863,0
1511,224110,0
1512,216431,0
1513,220524,216797
1514,223915,0
1515,214318,0
1516,220524,224446
1517,216797,0
1518,218219,0
1519,216174,0
1520,227202,0
1521,218219,0
1522,227202,0
1523,216797,0
1524,215815,0
1525,216797,0
1526,220626,0
1527,218219,0
1528,222992,0
1529,178295,0
1530,213999,0
1531,227265,220959
1532,220524,0
1533,218219,0
1534,178295,0
1535,213999,0
1536,227266,0
1537,178295,0
1538,219398,0
1539,219936,0
1540,227084,0
1541,222992,0
1542,224110,223235
1543,220138,0
1544,218411,0
1545,178295,0
1546,227377,0
1547,223915,0
1548,220524,0
1549,223235,211421
1550,219936,0
1551,223915,0
1552,211428,0
1553,220138,0
1554,223952,222900
1555,211428,0
1556,223952,212149
1557,220138,212798
1558,219936,0
1559,211447,0
1560,125647,0
1561,227202,0
1562,212008,0
1563,223915,0
1564,225826,0
1565,223915,0
1566,212008,220388
1567,225826,0
1568,223281,226088
1569,125647,0
1570,212008,0
1571,223535,0
1572,218786,0
1573,224130,0
1574,225826,0
1575,219164,0
1576,219850,0
1577,222949,0
1578,219715,0
1579,225826,0
1580,216797,0
1581,224000,0
1582,222949,220979
1583,212008,0
1584,221797,219164
1585,225826,0
1586,219850,0
1587,224130,0
1588,226254,0
1589,211447,0
1590,225826,0
1591,222949,0
1592,223553,0
1593,211428,0
1594,225826,0
1595,221893,0
1596,226254,0
1597,227183,0
1598,225926,0
1599,223728,0
1600,224006,0
1601,211447,212008
1602,218002,0
1603,215945,0
1604,211447,211428
1605,217853,0
1606,218002,0
1607,212008,0
1608,226254,0
1609,224000,0
1610,218786,0
1611,224000,0
1612,215945,0
1613,219398,0
1614,219164,0
1615,222760,0
1616,216797,0
1617,222949,0
1618,218002,0
1619,218786,0
1620,224000,0
1621,213326,0
1622,224006,0
1623,227183,0
1624,211428,0
1625,219375,0
1626,224000,0
1627,219375,225805
1628,223728,0
1629,219375,225826
1630,216797,0
1631,215945,0
1632,219398,0
1633,219375,226212
1634,224006,0
1635,223728,0
1636,219375,0
1637,219398,0
1638,223894,0
1639,224382,0
1640,212008,0
1641,223894,0
1642,219375,0
1643,221797,218116
1644,219398,0
1645,219375,0
1646,223894,224000
1647,223894,0
1648,211483,0
1649,218116,0
1650,223894,0
1651,223894,0
1652,213521,0
1653,226254,0
1654,224006,0
1655,227183,225442
1656,219480,0
1657,223894,0
1658,221516,212876
1659,225926,0
1660,224006,0
1661,221516,212876
1662,225711,0
1663,223235,0
1664,212527,0
1665,223728,0
1666,224179,0
1667,215037,0
1668,212367,0
1669,226503,0
1670,212968,0
1671,222760,0
1672,212367,227377
1673,216328,0
1674,219468,0
1675,225517,0
1676,219398,0
1677,212527,0
1678,223444,0
1679,217538,0
1680,212968,0
1681,212527,0
1682,226254,226254
1683,212367,0
1684,216893,219398
1685,216792,0
1686,220388,0
1687,212527,0
1688,225650,0
1689,227183,0
1690,212527,0
1691,219468,219850
1692,223444,216622
1693,216893,0
1694,214329,0
1695,219468,216792
1696,223664,219375
1697,212968,219850
1698,217573,0
1699,212405,0
1700,218699,0
1701,219876,0
1702,218021,0
1703,220388,0
1704,218699,0
1705,227377,0
1706,212591,0
1707,225376,0
1708,221838,0
1709,212224,0
1710,225181,0
1711,227183,0
1712,218699,216431
1713,218786,212968
1714,227266,0
1715,226254,0
1716,224446,0
1717,212559,0
1718,218042,0
1719,225376,211421
1720,122598,0
1721,219468,0
1722,221780,219164
1723,227183,227183
1724,218786,0
1725,219538,0
1726,227183,218699
1727,122598,0
1728,227183,218699
1729,226697,0
1730,227183,0
1731,227266,0
1732,212559,0
1733,223848,0
1734,225376,0
1735,221245,0
1736,219468,0
1737,221780,219164
1738,221838,0
1739,221780,221802
1740,224446,0
1741,219538,0
1742,216431,0
1743,223664,0
1744,223894,0
1745,219164,221838
1746,218786,0
1747,212224,0
1748,223732,0
1749,221780,216431
1750,219468,0
1751,212224,0
1752,219164,221705
1753,224444,211421
1754,227377,0
1755,221275,0
1756,221275,0
1757,219468,0
1758,223235,225442
1759,217397,0
1760,212224,0
1761,219164,218002
1762,216792,219468
1763,221780,0
1764,223069,225442
1765,216792,224446
1766,224006,0
1767,14949,0
1768,219468,0
1769,223664,0
1770,218002,0
1771,14949,0
1772,222116,0
1773,218699,0
1774,222116,217998
1775,212968,214691
1776,218165,0
1777,221275,0
1778,212968,218219
1779,223235,218021
1780,218002,0
1781,219375,0
1782,227097,0
1783,223891,0
1784,221944,0
1785,221275,0
1786,216893,0
1787,222116,215824
1788,219375,219375
1789,216893,0
1790,223009,0
1791,219468,0
1792,219468,0
1793,213753,225805
1794,219375,0
1795,227377,0
1796,223069,0
1797,219468,0
1798,213753,222818
1799,223069,0
1800,216622,0
1801,227377,0
1802,216187,0
1803,216893,0
1804,223444,223444
1805,216792,0
1806,216893,0
1807,212968,0
1808,216792,227377
1809,222209,0
1810,223235,224432
1811,223407,0
1812,221794,225926
1813,220236,0
1814,221794,222454
1815,223905,0
1816,216792,0
1817,220138,0
1818,223664,0
1819,223235,217308
1820,223235,223020
1821,222209,0
