,source,target
166,116791,116791
167,116581,0
168,116581,118743
169,116581,116581
170,116581,113694
171,116581,110640
172,116791,116422
173,117459,0
174,117459,118743
175,117459,114782
176,117459,110640
177,116774,126834
178,116774,102671
179,117459,113694
180,116774,102671
181,116774,116457
182,116774,112284
183,116774,112288
184,117522,117522
185,119466,110640
186,116791,0
187,116791,105355
188,104584,0
189,119466,110640
190,115743,117459
191,115743,0
192,11758,0
193,11758,11758
194,112771,0
195,112771,121232
196,115743,116791
197,115743,115743
198,116255,110640
199,116255,124986
200,116255,15703
201,116255,12385
202,104464,0
203,104464,116791
204,125515,0
205,102671,116791
206,118262,125515
207,118262,112771
208,118262,102935
209,99987,104464
210,17904,0
211,17904,107137
212,17904,111729
213,17904,111326
214,17904,111746
215,17904,102935
216,114268,0
217,38285,0
218,116774,0
219,38285,114268
220,112383,38285
221,106324,112662
222,112383,112771
223,121539,0
224,116429,0
225,38285,112383
226,38285,0
227,106565,0
228,106565,0
229,106565,116422
230,115584,0
231,106565,113887
232,104311,107137
233,106565,116429
234,108368,0
235,116477,0
236,115584,0
237,104311,0
238,116456,0
239,116585,0
240,12443,38285
241,116506,0
242,116506,116809
243,116506,117609
244,108368,0
245,116506,130772
246,121232,0
247,121232,105355
248,121232,120537
249,121232,118861
250,14949,108368
251,121232,105774
252,121232,102671
253,116506,108368
254,118262,0
255,118262,102671
256,118262,116457
257,118262,105774
258,118262,103719
259,118262,120537
260,116906,108368
261,116506,116506
262,94153,118743
263,94153,94153
264,94153,116581
265,94153,94153
266,117551,0
267,118070,0
268,443,107137
269,443,17904
270,116132,0
271,103584,0
272,118071,0
273,116132,0
274,103314,0
275,116909,112284
276,116422,116422
277,124670,113245
278,116422,102671
279,124670,104509
280,116909,117459
281,116422,106565
282,124670,120557
283,15797,0
284,116422,1210
285,116422,116422
286,112296,12385
287,99987,110640
288,116343,0
289,114317,116132
290,114317,108368
291,99987,94191
292,103584,0
293,112296,0
294,103584,17904
295,114317,103479
296,38285,104311
297,38285,443
298,112296,0
299,38285,107137
300,38285,0
301,114317,103479
302,38285,0
303,112296,0
304,103047,0
305,103047,0
306,103047,117551
307,103961,0
308,103961,0
309,116100,0
310,103961,0
311,103961,0
312,103961,0
313,94153,117302
314,94153,94153
315,117467,120557
316,117467,130772
317,112005,15797
318,117467,117375
319,117467,111745
320,113694,116581
321,113694,118743
322,102542,103047
323,102542,0
324,102542,112296
325,102542,15797
326,102542,116581
327,102542,114782
328,117459,15797
329,117459,115584
330,117459,116581
331,1065,118743
332,1065,15797
333,1065,116581
334,116791,106565
335,1065,114782
336,116791,116429
337,1065,113694
338,128648,0
339,1065,0
340,128648,103961
341,34179,114782
342,128648,38285
343,34179,111878
344,1065,0
345,112181,110640
346,112181,1065
347,112181,110640
348,117684,0
349,117684,103047
350,117684,1065
351,117684,0
352,101355,0
353,101355,0
354,118784,0
355,118784,0
356,118784,0
357,118784,118784
358,118784,1210
359,118784,113887
360,118784,112284
361,101689,0
362,114782,102542
363,114782,15797
364,114782,116581
365,26142,101689
366,12443,0
367,26142,124630
368,120107,117302
369,12443,55251
370,12443,116488
371,120107,110640
372,26142,113506
373,37944,17904
374,26142,110640
375,37944,121872
376,38285,0
377,38285,0
378,111775,0
379,38285,0
380,38285,0
381,38285,0
382,38285,0
383,38285,0
384,116481,0
385,116596,0
386,130890,0
387,130845,0
388,124670,0
389,125805,124670
390,111908,0
391,111908,103961
392,14949,0
393,14949,14949
394,14949,38285
395,14949,38285
396,14949,38285
397,111908,112079
398,111908,103719
399,111908,103961
400,111908,111745
401,111908,106460
402,111908,112079
403,117537,130890
404,116025,0
405,15797,114782
406,116025,14949
407,116025,118784
408,116025,116025
409,116025,14949
410,105639,116025
411,105250,0
412,103656,108368
413,103656,0
414,103656,103656
415,103656,105639
416,117826,110640
417,103656,116025
418,38285,116025
419,103656,14949
420,1065,0
421,117826,117826
422,106427,108368
423,117860,117826
424,117860,117826
425,117860,110640
426,106427,0
427,106427,106427
428,106427,103656
429,106427,116025
430,106427,14949
431,105599,108368
432,105599,0
433,105599,105599
434,105599,106427
435,105599,103656
436,105599,116025
437,130227,0
438,103119,124670
439,103119,0
440,103119,0
441,103119,0
442,103119,0
443,113727,0
444,113727,111908
445,113727,103293
446,113727,129274
447,113727,106460
448,16319,0
449,35159,0
450,117375,117467
451,125805,0
452,35159,35159
453,116523,101689
454,35159,105599
455,125805,103119
456,35159,38285
457,120557,117467
458,35159,12443
459,35159,38285
460,125805,116596
461,125805,116481
462,117375,106427
463,117375,103656
464,116523,32605
465,35159,0
466,117375,116025
467,35159,103119
468,124670,125805
469,117375,14949
470,16572,0
471,117375,16319
472,117375,103119
473,16572,16319
474,106815,117375
475,116523,117789
476,106815,108368
477,106815,0
478,106815,106815
479,106815,105599
480,106815,106427
481,106815,103656
482,121048,0
483,116449,108368
484,121048,115591
485,105914,0
486,16319,16572
487,16319,15703
488,16319,12385
489,16319,117684
490,16572,105250
491,16572,15703
492,130845,0
493,116432,0
494,116432,111775
495,16572,12385
496,116432,118784
497,116432,118071
498,130890,0
499,116432,116432
500,130845,130890
501,130890,130845
502,130845,130890
503,116449,0
504,30076,0
505,116449,116449
506,130890,130845
507,116449,106815
508,116449,35159
509,30076,30076
510,116449,105599
511,12385,16572
512,30076,116432
513,12385,16319
514,30076,116432
515,30076,103961
516,116461,0
517,16501,0
518,116461,125805
519,15797,114782
520,116461,116481
521,12385,15703
522,116461,116506
523,15703,16501
524,12385,16501
525,130890,130845
526,15703,16319
527,16319,110640
528,15703,16572
529,15797,1065
530,12385,16319
531,130890,130845
532,103961,103719
533,16319,15703
534,130845,130890
535,16319,12385
536,16319,16501
537,103961,112284
538,15797,1065
539,15703,16319
540,15797,115584
541,109242,103584
542,109242,103584
543,103961,116596
544,16572,110640
545,15797,116581
546,15703,16572
547,16319,16572
548,103961,116481
549,103961,30076
550,12385,16572
551,103961,118784
552,16501,16319
553,16501,16572
554,16572,15703
555,103961,112296
556,16572,12385
557,16572,16501
558,16572,16319
559,103961,106565
560,16572,16572
561,103961,116431
562,103961,1210
563,103961,113727
564,103961,111908
565,103961,103293
566,34179,0
567,35112,0
568,103719,103961
569,35112,16572
570,103719,103961
571,103719,103961
572,103719,103961
573,111908,113727
574,103719,103961
575,99987,0
576,99987,113727
577,119417,110640
578,116607,0
579,114268,0
580,114268,0
581,116508,0
582,116508,116461
583,116508,116607
584,118235,121048
585,117929,0
586,114268,0
587,117551,0
588,117551,116506
589,118235,103479
590,117551,117609
591,118235,103479
592,117551,120557
593,111999,120806
594,111999,15703
595,102542,114782
596,111999,35112
597,102542,1065
598,111999,16319
599,111999,0
600,117662,0
601,117662,120537
602,116318,116025
603,117662,116706
604,105250,0
605,117925,112079
606,113021,0
607,113021,111775
608,113021,118071
609,113021,118070
610,113021,117662
611,130845,0
612,130845,130845
613,126981,117662
614,126981,105914
615,112063,15703
616,112063,103119
617,117459,102542
618,117459,112296
619,102542,0
620,102542,116508
621,102542,125805
622,102542,94191
623,116545,114317
624,116545,118235
625,116545,103479
626,116545,117646
627,116545,26090
628,116545,105250
629,117634,0
630,117634,117929
631,117634,35112
632,125746,117509
633,125746,112284
634,125746,35159
635,108537,0
636,117634,0
637,117634,113727
638,117634,116259
639,108537,117634
640,117634,103719
641,111775,118784
642,38285,116449
643,38285,105599
644,111775,30076
645,108189,0
646,111775,113021
647,108189,0
648,118804,0
649,118804,111775
650,108368,0
651,118804,0
652,108189,0
653,105250,130845
654,118804,114268
655,118804,116449
656,118804,14949
657,118804,38285
658,117608,0
659,117608,116508
660,117608,116607
661,117608,116506
662,1065,1065
663,124630,0
664,124630,113021
665,124630,111775
666,124630,105355
667,122228,0
668,124630,120537
669,124630,112284
670,124630,110640
671,124630,116505
672,106521,111908
673,106521,106565
674,124630,121232
675,124630,116477
676,124630,116429
677,124630,116774
678,116318,0
679,122228,0
680,116318,116449
681,103047,103047
682,116318,106815
683,116427,39388
684,116318,106427
685,116427,510
686,116318,14949
687,117343,12385
688,122228,105250
689,113506,0
690,111999,0
691,116318,0
692,116318,116318
693,111999,15702
694,38285,108189
695,111999,121872
696,111999,108189
697,102372,99987
698,111999,111999
699,111999,118804
700,113677,118804
701,111999,108368
702,111999,116449
703,111999,111729
704,113677,111999
705,102372,0
706,113677,116318
707,114090,0
708,104765,113506
709,114090,104765
710,102372,0
711,114090,116318
712,100272,99987
713,124882,0
714,129198,0
715,129198,114090
716,129198,108189
717,130350,0
718,129198,117662
719,129198,130890
720,129198,105914
721,129198,125746
722,129198,117375
723,129198,103119
724,117472,129198
725,124882,129198
726,124882,38285
727,124882,125515
728,34179,102542
729,124882,104464
730,124882,112771
731,124882,113854
732,117472,0
733,124882,121232
734,124882,117459
735,124882,111326
736,119087,0
737,124882,132063
738,119087,102372
739,124882,112284
740,116118,129198
741,116118,117472
742,129198,111745
743,129198,117459
744,129198,118827
745,129198,118827
746,103961,102671
747,116118,117472
748,103961,113485
749,103961,121232
750,99987,102372
751,103961,122228
752,103961,105250
753,116118,0
754,103961,1065
755,103961,116581
756,103961,103719
757,105737,116118
758,105737,129198
759,103961,117551
760,105737,124882
761,103961,125805
762,105737,119087
763,103961,113645
764,116740,129198
765,105639,105737
766,103961,118235
767,105639,117472
768,105639,129198
769,103961,118235
770,105737,111878
771,105737,129274
772,105737,111745
773,116740,124882
774,105737,106460
775,123391,116466
776,116740,102372
777,105737,103961
778,130350,0
779,105737,1065
780,105737,15797
781,116740,114090
782,116740,102372
783,116740,117472
784,116740,129198
785,113346,124882
786,117472,117608
787,116740,113506
788,113346,102372
789,116740,122228
790,117472,103961
791,116740,117608
792,117662,112771
793,119087,0
794,117662,130890
795,117467,0
796,113346,0
797,102948,99987
798,113346,113346
799,119087,116508
800,113346,129198
801,119087,116607
802,113346,122228
803,116532,0
804,113346,108189
805,116532,116508
806,119087,116506
807,113346,35159
808,117467,117608
809,119087,0
810,119087,117467
811,130845,130350
812,130845,111999
813,130845,111999
814,117467,117551
815,117467,117608
816,130845,116318
817,117467,116585
818,117467,117609
819,117467,117467
820,118741,0
821,118741,124670
822,118741,117467
823,118741,116585
824,118741,118741
825,118741,116585
826,118741,118741
827,129062,0
828,118741,118741
829,118741,117467
830,118741,116506
831,118741,116461
832,118741,103719
833,130845,0
834,118741,125805
835,118741,125805
836,118741,118741
837,118741,0
838,118741,118741
839,118741,119087
840,118741,116740
841,118741,117634
842,118741,113727
843,118741,111908
844,105045,0
845,118741,111745
846,118741,103719
847,118741,112079
848,118741,0
849,118741,105250
850,118741,102542
851,118741,112296
852,113292,103961
853,118741,115584
854,118741,117459
855,118741,0
856,118741,113021
857,118741,116432
858,118741,118784
859,118741,103961
860,118741,112296
861,118741,0
862,118741,116318
863,118741,108189
864,118741,108368
865,118741,114268
866,118741,116449
867,118741,35159
868,129062,124630
869,117771,105045
870,117472,0
871,129062,116432
872,129062,118784
873,105045,102372
874,119087,114090
875,117608,117472
876,105045,111999
877,105045,108368
878,104311,38285
879,105045,119087
880,115739,124670
881,115739,94191
882,117608,117467
883,115739,104509
884,115739,120557
885,105045,119087
886,105045,0
887,105045,117472
888,105045,102372
889,130845,105250
890,117343,0
891,117662,0
892,117662,119087
893,104503,105045
894,104503,113346
895,117472,117662
896,117472,117472
897,117662,117472
898,117662,117472
899,21264,16319
900,102542,34179
901,102542,118741
902,117662,117375
903,102542,117459
904,117662,117551
905,21264,0
906,21264,21264
907,21264,116318
908,21264,116449
909,21264,106815
910,117782,120806
911,113483,0
912,113483,0
913,781,0
914,35475,113483
915,781,21264
916,781,21264
917,781,781
918,781,105045
919,781,130845
920,117913,0
921,117913,0
922,121872,781
923,112457,0
924,112457,117459
925,112457,1065
926,113483,0
927,112457,15797
928,113483,781
929,32605,0
930,32605,116432
931,113483,21264
932,32605,30076
933,113483,105045
934,32605,103961
935,118509,117913
936,118509,0
937,35475,0
938,102542,0
939,110640,0
940,118509,0
941,118509,112296
942,118509,118784
943,118509,116429
944,39388,0
945,122742,117391
946,118722,0
947,118733,0
948,116255,102542
949,104584,0
950,104584,0
951,130845,0
952,117477,0
953,117477,117646
954,117477,117509
955,34179,0
956,105417,0
957,116259,0
958,34179,0
959,130845,130845
960,114782,116259
961,114782,130845
962,118722,0
963,114782,0
964,114782,104584
965,130845,0
966,118722,0
967,117634,0
968,105417,110640
969,111878,118722
970,34179,0
971,34179,118722
972,34179,118722
973,34179,118722
974,34179,110640
975,104584,111878
976,113362,103961
977,113362,105250
978,113362,0
979,101666,0
980,113362,118741
981,101666,0
982,101666,111650
983,113362,94153
984,117634,0
985,117634,118722
986,117634,34179
987,117634,117634
988,117343,0
989,117634,39388
990,111878,0
991,118784,118509
992,118784,0
993,118784,0
994,116996,120806
995,104311,117634
996,4383,117634
997,118262,0
998,4383,0
999,111999,105045
1000,111999,130845
1001,113824,105417
1002,117279,102372
1003,117279,108189
1004,127168,0
1005,118610,0
1006,117279,0
1007,117279,105417
1008,105061,0
1009,113824,108189
1010,118861,35112
1011,113824,108368
1012,113824,116449
1013,118861,35112
1014,118861,129198
1015,105061,105061
1016,105918,0
1017,105061,35475
1018,118861,130890
1019,131133,0
1020,113824,0
1021,113824,111729
1022,111595,0
1023,113824,104977
1024,113824,39388
1025,130890,0
1026,118861,111775
1027,118861,117551
1028,130890,0
1029,116774,124630
1030,130890,130845
1031,118861,118262
1032,130890,111595
1033,130890,113824
1034,130845,130890
1035,119075,0
1036,113689,0
1037,119075,103119
1038,117409,0
1039,1210,118784
1040,119075,124670
1041,119075,124670
1042,116488,0
1043,119075,0
1044,115238,0
1045,119075,0
1046,119075,103961
1047,116740,0
1048,111745,110640
1049,119075,115739
1050,1210,0
1051,107036,0
1052,1210,118610
1053,115258,0
1054,106823,117409
1055,107036,120537
1056,107036,106231
1057,103761,110640
1058,1210,127168
1059,107036,112976
1060,103761,103761
1061,1210,111878
1062,107036,32605
1063,115420,0
1064,1210,114782
1065,116025,1210
1066,116025,0
1067,112976,0
1068,116025,0
1069,112976,112976
1070,118861,0
1071,117343,0
1072,121650,0
1073,117404,0
1074,112956,110640
1075,104853,121650
1076,117140,130350
1077,118861,113021
1078,104853,131133
1079,117140,113021
1080,117140,120537
1081,105918,112976
1082,116427,0
1083,122228,103961
1084,122228,113362
1085,118861,118722
1086,115238,104311
1087,115238,34179
1088,117404,0
1089,115238,34179
1090,117404,124670
1091,118861,118509
1092,117404,117404
1093,115420,104311
1094,115420,34179
1095,115420,39388
1096,111745,110640
1097,118861,118784
1098,121539,0
1099,112976,0
1100,124670,0
1101,115258,34179
1102,124670,116427
1103,115258,118722
1104,115258,39388
1105,117474,0
1106,124670,112976
1107,117474,130890
1108,117474,113824
1109,124670,127168
1110,117474,105061
1111,117474,35475
1112,119366,119087
1113,121650,117409
1114,105355,118861
1115,116427,0
1116,119366,117551
1117,119366,116607
1118,119366,117609
1119,117466,0
1120,117466,117474
1121,103854,0
1122,117466,130890
1123,104119,0
1124,16228,118861
1125,117466,113824
1126,117466,35475
1127,117466,113483
1128,16228,118741
1129,116740,118262
1130,16228,122228
1131,121650,121650
1132,105998,118741
1133,105998,122228
1134,105998,1065
1135,116740,117343
1136,117343,124630
1137,116022,0
1138,116025,124670
1139,119366,0
1140,114090,0
1141,117403,0
1142,116720,116429
1143,102542,0
1144,121539,0
1145,102542,34179
1146,116025,0
1147,116740,118722
1148,26695,118741
1149,114090,0
1150,26695,122228
1151,26695,105250
1152,102542,117634
1153,117343,30076
1154,116740,118784
1155,102542,118722
1156,116740,32605
1157,116836,118741
1158,116836,122228
1159,116836,1065
1160,113824,0
1161,125805,124670
1162,129811,0
1163,116740,30076
1164,125805,112976
1165,125805,116488
1166,118262,0
1167,116429,107036
1168,116592,118741
1169,116592,122228
1170,116720,0
1171,116592,105250
1172,116429,124630
1173,116429,116477
1174,125805,0
1175,111908,0
1176,116429,116422
1177,116429,116720
1178,116591,118741
1179,116591,105250
1180,116591,122228
1181,14949,0
1182,116025,102542
1183,116025,113689
1184,116025,117634
1185,116022,0
1186,116025,34179
1187,114090,129811
1188,116025,118722
1189,113824,0
1190,114090,118262
1191,35112,113506
1192,110640,111745
1193,130372,129198
1194,111811,0
1195,117551,117375
1196,117406,117474
1197,117406,130890
1198,117406,105061
1199,117406,35475
1200,117551,117662
1201,117406,0
1202,117375,117662
1203,110640,104584
1204,118262,114090
1205,117662,117375
1206,126001,116022
1207,126001,116720
1208,126001,104119
1209,130372,0
1210,130372,781
1211,126001,0
1212,130372,111999
1213,124882,0
1214,130372,130890
1215,121232,0
1216,111775,110640
1217,111775,110640
1218,116726,116720
1219,124882,103961
1220,105033,0
1221,117608,117662
1222,102542,116025
1223,117053,116726
1224,124882,118070
1225,116726,0
1226,117467,119366
1227,117467,117662
1228,129198,0
1229,129198,124882
1230,105918,0
1231,122228,118741
1232,117782,117409
1233,116217,108189
1234,117467,117472
1235,120696,105918
1236,129198,104119
1237,111999,0
1238,117053,0
1239,116217,121048
1240,116217,0
1241,129198,107036
1242,125772,117403
1243,116217,0
1244,117053,116726
1245,117053,126001
1246,117053,116022
1247,124882,116774
1248,122228,102542
1249,111999,104584
1250,125772,0
1251,122228,112296
1252,116217,129148
1253,111999,124670
1254,1210,0
1255,105037,0
1256,116217,117509
1257,116217,0
1258,117782,119087
1259,111999,0
1260,116217,110640
1261,116217,116217
1262,122228,117459
1263,116990,116217
1264,122228,117302
1265,116432,0
1266,117343,127143
1267,116432,111999
1268,116990,116132
1269,116432,111999
1270,116432,111811
1271,105061,105033
1272,117140,103584
1273,105061,105037
1274,125772,0
1275,129062,0
1276,130329,0
1277,119087,0
1278,130614,0
1279,130694,0
1280,125772,0
1281,111600,0
1282,111600,0
1283,130455,0
1284,129062,0
1285,108263,0
1286,129062,0
1287,130694,0
1288,129062,125772
1289,124071,0
1290,129062,116432
1291,129062,116432
1292,129062,121232
1293,42233,0
1294,103274,118509
1295,117474,0
1296,94153,0
1297,108263,117404
1298,127205,0
1299,111600,0
1300,103274,0
1301,108263,125772
1302,103274,113824
1303,108263,119075
1304,117782,0
1305,105061,110640
1306,105061,105061
1307,117782,117403
1308,117399,117403
1309,131133,110640
1310,117782,112284
1311,131133,116025
1312,118861,117474
1313,127205,0
1314,120696,106815
1315,127205,129198
1316,127205,124882
1317,116525,0
1318,111999,0
1319,120696,116025
1320,120696,103656
1321,118861,121232
1322,105918,116025
1323,105918,113689
1324,105918,117634
1325,117399,0
1326,120696,116449
1327,120696,105599
1328,81837,0
1329,120696,106427
1330,120696,14949
1331,120696,116427
1332,81837,105061
1333,120696,12443
1334,124102,0
1335,81837,113483
1336,118268,0
1337,124102,94153
1338,118268,117399
1339,81837,21264
1340,117393,118268
1341,113824,81837
1342,124102,116581
1343,117393,0
1344,124102,117302
1345,117393,118268
1346,117399,117393
1347,117399,118268
1348,124102,118743
1349,118861,0
1350,130694,0
1351,130614,0
1352,130694,0
1353,35112,130372
1354,130455,0
1355,103274,0
1356,113824,102542
1357,113824,113689
1358,81837,130455
1359,103274,117053
1360,103274,117053
1361,103274,116726
1362,103274,103274
1363,113824,0
1364,117387,0
1365,118262,0
1366,116477,117053
1367,130329,0
1368,108263,119075
1369,130694,0
1370,130455,0
1371,129062,0
1372,116477,129198
1373,116477,126001
1374,116525,0
1375,130614,0
1376,112079,130455
1377,112079,130694
1378,32605,116022
1379,119087,0
1380,116477,116477
1381,117913,0
1382,116022,32605
1383,117992,0
1384,113483,111775
1385,116022,117053
1386,113483,105061
1387,117992,0
1388,112079,0
1389,117391,117387
1390,113684,0
1391,35159,0
1392,130845,0
1393,130845,113824
1394,116743,106823
1395,113483,0
1396,117409,0
1397,116743,0
1398,123613,0
1399,123613,113362
1400,12388,117302
1401,123613,116581
1402,112079,0
1403,103274,113483
1404,123613,124102
1405,12388,15797
1406,112043,118268
1407,112043,117399
1408,112043,127205
1409,117913,0
1410,130455,0
1411,112043,103274
1412,103274,0
1413,112043,130455
1414,112043,111600
1415,112043,111600
1416,117609,0
1417,112043,121650
1418,113684,0
1419,108263,0
1420,112043,131133
1421,111999,0
1422,117609,116025
1423,108263,117409
1424,111999,34179
1425,127205,110640
1426,111999,113824
1427,108263,117608
1428,111999,116025
1429,108263,0
1430,111745,0
1431,112043,105045
1432,111745,111745
1433,112043,113346
1434,111999,0
1435,112043,119087
1436,111999,117634
1437,104317,0
1438,112043,129198
1439,104317,111600
1440,104317,112457
1441,112043,510
1442,104317,118741
1443,104317,105045
1444,104317,118741
1445,104317,103961
1446,104317,117634
1447,112043,114782
1448,117913,0
1449,113483,0
1450,103944,0
1451,113483,0
1452,103944,104317
1453,103944,104317
1454,127205,103274
1455,103944,104317
1456,103944,118741
1457,103944,99987
1458,103944,118741
1459,103944,103961
1460,103944,113727
1461,103274,0
1462,103944,111908
1463,103944,103961
1464,130455,0
1465,130455,117913
1466,130455,116525
1467,130455,105037
1468,130455,113824
1469,118262,0
1470,117913,0
1471,118262,111999
1472,118262,102542
1473,118262,117634
1474,118262,118722
1475,124163,0
1476,121138,0
1477,124163,118262
1478,12388,0
1479,111891,121138
1480,104765,0
1481,113483,0
1482,111891,113684
1483,124163,103274
1484,124163,124882
1485,111891,116743
1486,111891,117387
1487,111891,130694
1488,111891,130614
1489,42233,0
1490,111891,117403
1491,111891,130329
1492,111891,112043
1493,111891,112043
1494,117662,0
1495,42233,0
1496,42233,42233
1497,42233,113362
1498,42233,12388
1499,42233,116591
1500,130845,0
1501,130845,118262
1502,124163,117609
1503,130845,117634
1504,117662,0
1505,122379,130329
1506,94149,0
1507,114913,0
1508,94149,0
1509,102542,113824
1510,102542,118262
1511,113245,94149
1512,113245,113483
1513,127374,0
1514,127374,121138
1515,127374,113684
1516,127374,117992
1517,127374,42233
1518,127374,113362
1519,127374,105250
1520,117974,0
1521,117974,0
1522,120922,0
1523,120922,0
1524,116405,0
1525,120922,0
1526,113629,117974
1527,116255,0
1528,113629,0
1529,105058,0
1530,116255,111999
1531,116255,117634
1532,105059,0
1533,116255,118722
1534,113652,0
1535,113652,117662
1536,103448,0
1537,113652,119087
1538,113166,117974
1539,113652,0
1540,127374,0
1541,114789,0
1542,116705,0
1543,1210,118262
1544,1210,113824
1545,1210,117634
1546,1210,118722
1547,1210,130845
1548,1210,118262
1549,1210,116255
1550,118784,118262
1551,118784,0
1552,125771,42233
1553,112771,118262
1554,1210,0
1555,125771,122228
1556,125771,15797
1557,112771,119075
1558,112771,117409
1559,112771,125805
1560,118262,116740
1561,118262,124163
1562,119075,112771
1563,119075,0
1564,129401,0
1565,119075,116255
1566,119075,130845
1567,112771,0
1568,119075,118262
1569,119075,111999
1570,112771,112771
1571,113673,0
1572,121539,0
1573,100272,105045
1574,121539,1210
1575,121539,118784
1576,121539,1210
1577,105417,0
1578,113673,0
1579,112771,108263
1580,117279,0
1581,113673,0
1582,117175,117279
1583,115739,0
1584,112771,112771
1585,117175,0
1586,117279,117175
1587,112771,119075
1588,113673,0
1589,113673,119075
1590,113673,121539
1591,113673,118262
1592,113673,118722
1593,113652,0
1594,113652,113673
1595,113652,1210
1596,113652,39388
1597,113652,118722
1598,117175,0
1599,117175,117913
1600,117175,120922
1601,117175,105033
1602,117175,117466
1603,117175,111595
1604,117175,117913
1605,117175,105059
1606,117175,105058
1607,117175,113824
1608,117175,120922
1609,117175,120922
1610,117175,127374
1611,117175,127205
1612,117175,127205
1613,117175,117393
1614,117175,121138
1615,117175,117974
1616,117175,113629
1617,117279,0
1618,112176,105059
1619,112176,117913
1620,117175,0
1621,112176,113824
1622,117662,113652
1623,112176,130455
1624,113652,102428
1625,113652,118262
1626,113652,112976
1627,112176,113824
1628,117175,0
1629,112176,781
1630,112176,118741
1631,117175,0
1632,116427,0
1633,117175,130614
1634,117175,112079
1635,117175,35159
1636,117175,117609
1637,112176,108189
1638,117175,117913
1639,117175,113652
1640,117175,116705
1641,117175,115739
1642,117175,121539
1643,117175,1210
1644,117175,111999
1645,117175,130455
1646,117175,130614
1647,117175,103274
1648,117175,94149
1649,117175,113652
1650,117175,113673
1651,117175,112079
1652,117175,113689
1653,117175,130845
1654,117175,111999
1655,116427,116525
1656,117175,118262
1657,117175,130845
1658,117175,121539
1659,117175,113673
1660,117175,110640
1661,130329,0
1662,116427,130329
1663,105417,108263
1664,117279,0
1665,113652,0
1666,116427,117175
1667,113652,113673
1668,113652,116726
1669,113652,103854
1670,113652,124120
1671,105417,105417
1672,118808,0
1673,118808,118808
1674,117279,0
1675,130329,0
1676,105417,117409
1677,118808,117175
1678,117279,0
1679,118808,105059
1680,117279,116705
1681,117279,94149
1682,117279,117662
1683,117279,130455
1684,118808,111595
1685,117279,129062
1686,117279,112079
1687,117279,119087
1688,117279,130455
1689,118097,117279
1690,117279,113673
1691,117279,130845
1692,117279,113824
1693,117279,102542
1694,117279,117634
1695,105417,117404
1696,130350,0
1697,105417,119075
1698,117608,0
1699,17904,0
1700,104073,127374
1701,104073,117974
1702,105417,125805
1703,108537,0
1704,115587,117279
1705,104073,117175
1706,115587,129401
1707,118097,110640
1708,104073,117279
1709,115587,111891
1710,105417,103119
1711,115587,103944
1712,115587,112079
1713,105417,124670
1714,115587,117279
1715,105417,113245
1716,111949,0
1717,111949,117279
1718,105417,115739
